study_id,stratum,metabolite,refmet_name,log2fc,p_value,n_pairs,mean_pre,mean_post,fdr,neg_log10_p
ST003662,f,5'-Methylthioadenosine,5'-Methylthioadenosine,-0.24032686107811213,8.924120656703099e-06,55,0.4180342870181817,0.3621182021818182,5.7828301855436076e-05,5.049434566560978
ST003662,f,Acetylputrescine,N-Acetylputrescine,0.011666967026859595,0.9033242369257696,55,2.868918471563637,2.874119048781818,0.9690106225317057,0.04415633713621693
ST003662,f,Adenine,Adenine,-0.12670963428203388,0.03298308023630962,55,0.16505173414545454,0.15556272692727272,0.08905431663803598,1.4817087887410427
ST003662,f,Alanine,Alanine,0.0466807070907799,0.36085211461157995,55,384.8660457272727,401.99740271454533,0.5266490321358194,0.4426707453711968
ST003662,f,Aminoadipic acid,Aminoadipic acid,0.07405757055581452,0.6032919921904752,48,1.4380463525416667,1.5960299219166665,0.7815599389099785,0.21947243926269328
ST003662,f,Arabinose,Arabinose,-0.012338757964001317,0.8606341195964295,48,0.6061717514791667,0.5961274654791667,0.9690106225317057,0.06518144043017318
ST003662,f,Argininosuccinic acid,Argininosuccinic acid,0.038533536198046205,0.8521069892122805,50,0.24097725639999998,0.17843635781999997,0.9690106225317057,0.06950587247817151
ST003662,f,Asparagine,Asparagine,-0.004824938114466941,0.8979589354218079,55,27.30670412345454,27.001974587454544,0.9690106225317057,0.04674352360829755
ST003662,f,Cadaverine,Cadaverine,-0.007108428643601308,0.9475437272033953,51,0.6028719939215686,0.5717331171176471,0.9777202790251593,0.023400739096089584
ST003662,f,CAR 2:0,CAR 2:0,0.27012813756713877,0.000135374364880144,47,4.889921704021277,6.673712754787233,0.0007562292107097699,3.8684635678897688
ST003662,f,CAR 4:0,CAR 4:0,0.300636825667281,7.238251337560887e-07,55,0.1367756685090909,0.16882012065454544,5.8629835834243185e-06,6.1403663407331175
ST003662,f,CAR 4:0;O,CAR 4:0;OH,0.06343586917157128,0.05238246555608344,32,0.0305320154375,0.03252352503125,0.12298491913167417,1.280814063906174
ST003662,f,CAR 4:1;O2,CAR DC4:0,-0.07106386689208351,0.10108255086242814,31,0.03631915222580645,0.03486572429032257,0.19801527343448516,0.9953238070024366
ST003662,f,CAR 5:0,CAR 5:0,-0.06915282932393248,0.19946066404798987,55,0.06298173710909091,0.05915618796363637,0.31992700570073623,0.7001427394324135
ST003662,f,CAR 5:0;O,CAR 5:0;OH,-0.061255827202509223,0.026500778605203935,53,0.04856401071698114,0.046290969264150945,0.0788816298761304,1.5767413661018266
ST003662,f,Carnitine,Carnitine,-0.04792856029771485,0.17747182948777246,55,12.312012157472727,11.981871751563636,0.3011585222080865,0.7508705737015665
ST003662,f,Citric acid,Citric acid,0.055309666343643586,0.3455171412688879,55,252.1232058123637,261.6528980187273,0.5135208888583471,0.4615304022005536
ST003662,f,Creatine,Creatine,0.004191962526419327,0.9333611752774745,55,376.27461764181817,381.7741952127272,0.969259682018916,0.02995026828205819
ST003662,f,Creatinine,Creatinine,0.17888597056568195,0.009290497574178155,55,26.149226092999996,29.87091374352727,0.03424980894815175,2.031961025733688
ST003662,f,Cysteic acid,Cysteic acid,-0.4044483421339746,0.0312781230696764,50,5.997220143460001,6.26617886894,0.08588230402182334,1.5047593158723989
ST003662,f,Cytidine,Cytidine,-0.4357813379340691,0.06921516207460808,28,0.2657481079642857,0.18434344228571428,0.15573411466786818,1.1597987598198383
ST003662,f,Cytosine,Cytosine,-0.010060231567927836,0.9213928860228855,37,0.07485852289189189,0.07228195675675676,0.9690106225317057,0.03555514521219987
ST003662,f,Dopamine,Dopamine,0.20763592042807674,0.2559777753294832,42,105.94925511352383,113.21546355335713,0.39493713907977407,0.5917977396520717
ST003662,f,GABA,gamma-Aminobutyric acid,0.06909708917674653,0.038341067432052296,55,26.335645679636357,27.60676057581819,0.09892963843171075,1.4163358003417088
ST003662,f,"GHS, Glutathione reduced",Glutathione,-0.08848079819818098,0.8083875597296672,12,0.2890253921666667,0.35616999675,0.9489767005522182,0.09238037845996229
ST003662,f,"Glucono-1,5-Lactone",Gluconolactone,-0.07608733724862869,0.3885185520071432,55,1.0702718189999998,1.2192029625090905,0.5569911984527185,0.4105882385311153
ST003662,f,Glucose,Glucose,0.4509872961686969,2.902524436390674e-07,55,2027.3970538818182,2819.2353575709094,2.612271992751607e-06,6.537224115243151
ST003662,f,Glutamate,Glutamic acid,-0.02128591938671041,0.5839419462924949,55,115.27479472236365,115.03350720181818,0.7628918975756788,0.23363032695960692
ST003662,f,Glutamine,Glutamine,0.10755536404043833,0.0032982536919078155,55,238.20721472727274,255.6433463745455,0.01406097626550174,2.4817159427611437
ST003662,f,Glycerophosphocholine,sn-Glycero-3-phosphocholine,0.01304423778094916,0.7804296961971928,55,0.5228029239636363,0.5321878568727273,0.9296294910584209,0.10766621358659076
ST003662,f,Glycine,Glycine,0.09956780466511438,0.17989143255033516,55,187.52468395290904,197.55644871200005,0.3011585222080865,0.7449895197267928
ST003662,f,"GSSG, Glutathione oxidized",Oxidized glutathione,0.22681392216991245,0.024626403338721712,37,550.4907734972974,596.8918612972974,0.07527315737496071,1.6085990117989757
ST003662,f,Guanidineacetic acid,Guanidoacetic acid,0.08680680862542213,0.10416126192018065,55,2.120490822981818,2.2863727500363638,0.20088243370320555,0.982293767239293
ST003662,f,Guanine,Guanine,0.18759427357774328,0.02700828274286805,55,0.541570785690909,0.6328868016181818,0.0788816298761304,1.5685030285117612
ST003662,f,Histidine,Histidine,-0.009112652294399465,0.8696505597811771,55,54.4417743529091,53.88577867490908,0.9690106225317057,0.06065521915673618
ST003662,f,Homoserine,Homoserine,-0.1455905632057042,0.04055604553150418,55,3.4399255430727274,3.0623551153999995,0.10265749025161995,1.3919443980428834
ST003662,f,Hydroxydopamine,Hydroxydopamine,0.11278781672472146,0.05890859587282489,55,0.5027257916181819,0.5282145607636364,0.13633132187710903,1.229821328850351
ST003662,f,Hypoxanthine,Hypoxanthine,0.9465623779911564,1.161888874251429e-15,55,1.5298392782909094,2.983076420363636,4.705649940718288e-14,14.934835406891677
ST003662,f,Inosine,Inosine,0.024750237330789026,0.8704527821782398,45,1.9500231049777776,2.3193489240000003,0.9690106225317057,0.06025478226705789
ST003662,f,Inositol,Inositol,0.43250637060472,4.843211322241967e-11,55,19.28675394270909,25.64890229156364,7.132729401847261e-10,10.314866581112176
ST003662,f,Isoleucine,Isoleucine,-0.08180079256504236,0.07651869705986633,55,37.32799034745454,34.625452491454546,0.16310564373287298,1.1162324336333451
ST003662,f,Ketamine,Ketamine,0.1414724044358464,0.3500477638438024,10,0.049889052200000006,0.056373102900000006,0.5155248885699635,0.4558726923397006
ST003662,f,Kynurenine,Kynurenine,-0.07802169525639015,0.10580818141742757,55,1.7610884485636362,1.6646497716545456,0.2016579457602737,0.9754807500033915
ST003662,f,Lactic acid,Lactic acid,3.339236585865474,5.53884215074374e-12,34,2899.1591173944116,12057.196484941176,9.969915871338732e-11,11.256581011462414
ST003662,f,Lactose,Lactose,0.18534000676703521,0.11924768978921646,50,0.6366216692599999,0.7374517914400001,0.21705759265003446,0.9235500258854498
ST003662,f,Leucine,Leucine,-0.057123400091130656,0.18909624580500836,55,76.34366435709092,71.11854044763636,0.31258767163685053,0.7233170932721124
ST003662,f,Mannitol,Mannitol,-0.012341806971701954,0.7424110413973156,55,8.423926147745455,8.474623964363635,0.8975417067639189,0.12935557776135434
ST003662,f,Mannitol-1-phosphate,Mannitol 1-phosphate,-0.5649037342450882,0.006848442729756828,37,8.66487285581081,7.021713442567567,0.02773619305551515,2.164408171684401
ST003662,f,Mevalonic acid,Mevalonic acid,-0.0010791976363332925,0.991194069668559,53,0.32219310177358496,0.32274771641509437,0.9976817925973289,0.0038413050156948397
ST003662,f,N4-Acetylcytidine,N4-Acetylcytidine,-0.19560455895265516,1.854867704331114e-05,50,1.4089459696,1.2511719253400002,0.00011557252619293865,4.731687060349682
ST003662,f,N-Acetylserine,N-Acetylserine,-0.009713032677791165,0.7995721806404593,55,109.456006446,109.75172923090909,0.9454795128741198,0.09714232461459592
ST003662,f,NAD+,NAD,-0.16130771110895034,0.0015880957620975644,55,3.950691675981818,3.591714406400001,0.007566809219406042,2.7991233131830935
ST003662,f,NADP+,NADP,-0.28267016793905464,0.014941373608913476,43,2.672895885744186,2.3489289788837215,0.051500053715829434,1.825609474585603
ST003662,f,Nicotinamide,Niacinamide,0.15967205495699388,6.26499203516295e-05,55,8.59655620030909,9.569786307345455,0.000362474539177285,4.203079476798639
ST003662,f,Nicotine,Nicotine,0.21420544586429088,0.11548843310719109,55,186.40272838254546,207.73941252254548,0.2156813919630124,0.9374615109170812
ST003662,f,Nicotinic acid adenine dinucleotide,Nicotinic acid adenine dinucleotide,0.04780166755551011,0.6078799524855388,51,0.19758059815686277,0.2000886607843137,0.7815599389099785,0.216182179149648
ST003662,f,N-Methylhydantoin,N-Methylhydantoin,0.07006534253225066,0.15479854626528003,55,29.142538194,30.67156991127273,0.27557543401071827,0.8102331221539761
ST003662,f,Ophthalmic acid,Ophthalmic acid,-0.07354278977959158,0.17926288823811315,55,1.3609277991818185,1.2861245510727268,0.3011585222080865,0.7465096106142571
ST003662,f,Ornithine,Ornithine,-0.1537720833325685,0.00037118706526773304,55,49.42771812054546,44.47606098272726,0.002004410152445758,3.4304071660219346
ST003662,f,Oxalic acid,Oxalic acid,0.020277713974107724,0.9271397931630516,48,14.991423518041666,14.7378752615,0.9690106225317057,0.032854778453031946
ST003662,f,Pantothenic acid,Pantothenic acid,0.34275654708309855,8.688459204978487e-15,55,0.25225967143636363,0.31225019009090904,2.8150607824130297e-13,14.061057233690086
ST003662,f,Phenylalanine,Phenylalanine,-0.052545917672219764,0.1919369763935085,55,38.01897016709091,36.288006809636364,0.314078688643923,0.7168413509720619
ST003662,f,Phosphocholine,Choline phosphate,-0.03104468375954127,0.5049555806637184,55,48.39820983254547,47.398885940000014,0.6843113921287831,0.2967468237052974
ST003662,f,Phosphocreatine,Phosphocreatine,-0.29855152664627566,7.868057704331485e-09,53,2.0129424939245286,1.6276631458867927,9.104466772155005e-08,8.104132463625495
ST003662,f,Proline,Proline,-0.013817706973749322,0.7040978122894821,55,126.19508753781817,122.67093200054546,0.8641200423552734,0.1523670050810945
ST003662,f,Pseudouridine,Pseudouridine,0.3490741524173737,1.5226348830595086e-06,55,3.6028009155636362,4.762958999054545,1.1746040526459066e-05,5.817404224886382
ST003662,f,pyridoxine,Pyridoxine,0.055680034220517385,0.5627288414549485,14,0.0313309675,0.03305862964285715,0.7411550594772494,0.24970082544714434
ST003662,f,Pyruvic acid,Pyruvic acid,1.9303729432310541,2.601727161677069e-29,55,45.45728565838182,175.5294615078182,4.214798001916852e-27,28.584738249046882
ST003662,f,Rhamnose,Rhamnose,-0.07553455657739559,0.4117672877770876,42,0.3134380638095238,0.2976360281190476,0.5800547879990278,0.38534815820900975
ST003662,f,S-Adenosylmethionine,S-Adenosylmethionine,-0.26931130403367515,0.1317458577445941,46,1.2146296498913043,1.040412127043478,0.2371425439402694,0.8802630306652897
ST003662,f,Sedoheptulose-7-phosphate,Sedoheptulose 7-phosphate,0.04490660375912494,0.8490040664102162,3,1.0980654193333335,1.1182438653333333,0.9690106225317057,0.07109022964381087
ST003662,f,Spermidine,Spermidine,0.04625699791650738,0.8272836985178533,55,9.87252619329091,8.4306185306,0.9641723680567786,0.08234553328593856
ST003662,f,Spermine,Spermine,0.03467353776779772,0.9234607494850909,55,178.56415413967275,158.30730403647274,0.9690106225317057,0.034581558961473316
ST003662,f,Threonine,Threonine,-0.13492942601475638,0.002320407962248423,55,76.0720617150909,68.63945846763637,0.010159624050925527,2.634435652963697
ST003662,f,UMP,UMP,-0.9543531038894439,2.1720127292966914e-13,55,2.356584411436364,1.4281737266727275,5.864434369101067e-12,12.663137633849713
ST003662,f,Uracil,Uracil,0.490376681192993,0.037059676018443156,24,0.07440715937499999,0.09173161058333333,0.09842077893422609,1.4310983816716651
ST003662,f,Urea,Urea,0.06263092890248168,0.511121471898659,55,8579.53461110909,8811.355677509091,0.6843113921287831,0.2914758742174701
ST003662,f,Ureidosuccinic acid,N-Carbamoylaspartic acid,-0.23529768726739744,0.028182710498785516,34,0.5669854707058823,0.49234903738235297,0.0788816298761304,1.5500172405362096
ST003662,f,Uridine,Uridine,-0.0388761103693402,0.4325046740662666,54,1.8634556893148146,1.8106498329074072,0.6040151482649585,0.36400919476513477
ST003662,f,Xanthine,Xanthine,1.3594952592042013,4.6107153928342835e-18,55,0.7512288715454547,2.0708181307454545,2.489786312130513e-16,17.336231684793464
ST003662,f,"2,3-Dihydroxyisovaleric acid","2,3-Dihydroxyisovaleric acid",-0.12360556075692794,0.4896237686099595,18,0.16076469105555558,0.1477365018888889,0.6721953433458766,0.31013750768114107
ST003662,f,3- carboxy-4-methyl-5-propyl-2-furanpropanoic acid,3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid,-0.6242587522861065,0.009168900861369473,52,6.738973288519231,3.603074764173076,0.03424980894815175,2.0376827230489027
ST003662,f,3-Methyl-2-Oxovaleric acid,3-Methyl-2-oxovaleric acid,0.09247133909148786,0.04682554741080927,55,260.19667012363635,273.28938782,0.11455380389746057,1.3295171368335756
ST003662,f,3-Phosphoglyceric acid,3-Phosphoglyceric acid,0.47363881731381724,6.134998087307585e-05,54,25.402120796962965,33.87029825670371,0.000362474539177285,4.212185568335818
ST003662,f,5-Methyluridine,Ribothymidine,-0.3784633883614334,0.09589447330945314,13,0.18091511746153846,0.13133593261538462,0.19178894661890628,1.0182064218217461
ST003662,f,6-Phosphogluconic acid,6-Phosphogluconic acid,-0.4483566564159987,4.189729424176091e-07,54,0.6397713426296298,0.45119406381481475,3.572295614297509e-06,6.377814023186833
ST003662,f,Acetoacetic acid,Acetoacetic acid,0.32002807091899294,0.0005152914880627462,55,9.846538839127273,11.95271820503636,0.002692813582779512,3.2879470314529784
ST003662,f,Adenosine,Adenosine,-0.9929938621672856,0.04808431274708221,14,0.388624655,0.28184663921428577,0.11455380389746057,1.3179965867985555
ST003662,f,ADP,ADP,-0.4063529573818888,1.6289470500931122e-10,55,87.8678631630909,63.41005373909092,2.1990785176257016e-09,9.788093032466273
ST003662,f,Allantoin,Allantoin,0.29821194348955365,0.001029520756098777,52,6.535798057730769,8.494284033384616,0.005054010984484905,2.9873648931758225
ST003662,f,alpha-Ketoglutaric acid,2-Oxoglutaric acid,-0.21671233494044936,0.02100777291164689,55,0.7632346430727271,0.6504106737272725,0.06673057277817247,1.677619985835313
ST003662,f,Arginine,Arginine,0.5348469363449961,1.0098713573158788e-08,55,16.483749265800004,21.815291275509093,1.0906610659011492e-07,7.995733945391744
ST003662,f,Ascorbic acid,Vitamin C,-0.36967580984782816,0.0009722640256336799,54,2.2307523249444445,1.521898696462963,0.004922086629770505,3.012215783113517
ST003662,f,Aspartic acid,Aspartic acid,-0.08175593596397283,0.07216773608651869,55,67.46577154399999,64.82425349254545,0.15798882764886524,1.1416569183762453
ST003662,f,ATP,ATP,-0.09101693208114632,0.3866953553358416,40,88.19600675174999,82.32837400425001,0.5569911984527185,0.41263104428102926
ST003662,f,Betaine,Betaine,0.029269836055016846,0.7167666606959913,55,23.444207306436365,23.345025019236356,0.8730541280657939,0.14462220341916265
ST003662,f,Biotin,Biotin,-0.09051281655677641,0.4380949109720849,6,0.17918291166666667,0.17649491266666664,0.6065929536536561,0.3584317916736358
ST003662,f,Caffeine,Caffeine,-0.14460684224363438,0.028241571190219528,49,4.3322464388979585,3.9445149577959184,0.0788816298761304,1.5491111454296942
ST003662,f,CAR 10:0,CAR 10:0,0.5681773159624299,0.009780088609792644,11,0.02387141427272727,0.037178828818181825,0.03520831899525352,2.0096572103893253
ST003662,f,CAR 10:1,CAR 10:1,0.5616637313198785,0.08047456176029874,4,0.02243747325,0.03478282175,0.16713947442523586,1.094341379670025
ST003662,f,CAR 14:0,CAR 14:0,0.0015498177191107132,0.9915232630133948,5,0.024761974,0.025819041600000002,0.9976817925973289,0.00369709196817814
ST003662,f,CAR 14:2;O,CAR 14:2;OH,0.007360000401220071,0.9583211790093369,41,0.10425871165853659,0.10952338685365855,0.9825824746804592,0.01848891378721304
ST003662,f,CAR 14:2;O2,CAR 14:2;O2,-0.38674781492262605,0.11582889568384,23,0.09328198865217392,0.04811925652173914,0.2156813919630124,0.936183084213146
ST003662,f,CAR 16:0,CAR 16:0,-0.10726111121454542,0.04611337214829592,53,0.07665126339622641,0.0723816456981132,0.11455380389746057,1.336173117818587
ST003662,f,CAR 16:2;O,CAR 16:2;OH,0.25990029073492366,0.1014522697226066,18,0.051855756999999995,0.06328144322222223,0.19801527343448516,0.9937382323469792
ST003662,f,CAR 18:0,CAR 18:0,-0.15270380575423212,0.004422017083718547,41,0.05088318407317073,0.048595395024390246,0.018368378655446275,2.3543795839304473
ST003662,f,CAR 18:1,CAR 18:1,-0.11805801868121664,0.027843125263514287,55,0.10863990307272728,0.10074264447272727,0.0788816298761304,1.5552820187553908
ST003662,f,CAR 18:2,CAR 18:2,-0.074524064268962,0.11825366852793313,48,0.05181121935416666,0.049899856416666666,0.21705759265003446,0.9271853774677412
ST003662,f,CAR 18:2;O2,CAR 18:2;O2,-0.013229913094247219,0.909511805710808,45,0.08570244584444446,0.08770041297777777,0.9690106225317057,0.041191659303320284
ST003662,f,CAR 22:6,CAR 22:6,0.07800318369892385,0.21703124172035948,11,0.022912875,0.024235368090909093,0.34135010833687607,0.6634777448144029
ST003662,f,CAR 3:0,CAR 3:0,0.2627354230594361,0.22256757598019458,41,5.104735467414634,5.623939629487805,0.34669180104607233,0.652538104145724
ST003662,f,Choline,Choline,0.30229455378647374,2.982904889304356e-08,55,24.985888465854543,30.342273888909094,2.842532894513563e-07,7.525360594009311
ST003662,f,Cis-Aconitic acid,cis-Aconitic acid,0.21748721434265383,0.017387188831287162,55,9.594991117181818,11.640756162527273,0.05748417531976572,1.7597706292537676
ST003662,f,Citrulline,Citrulline,-0.013492887873347278,0.8764209035873731,55,32.671468395272726,31.859542946,0.9690106225317057,0.057287272594235675
ST003662,f,Cortisol,Cortisol,-0.19765515928699115,0.00930241724517702,37,0.3072779758648648,0.257077326081081,0.03424980894815175,2.0314041847971924
ST003662,f,Cotinine,Cotinine,0.11486225031882472,0.6952240791203329,5,0.3222715884,0.2910096348,0.8597427543320147,0.1578751944880568
ST003662,f,dGTP,dGTP,-0.44973964388931004,0.06396301194408892,38,37.350791233184204,24.164278786710526,0.14594377373158315,1.1940710940205594
ST003662,f,Dihydroxyacetone phosphate,Dihydroxyacetone phosphate,0.7163734476530679,2.575370650676825e-06,32,13.9406988863125,12.849551870343749,1.7383751892068568e-05,5.58916025790066
ST003662,f,"Fructose-1,6-bisphosphate","Fructose 1,6-bisphosphate",-0.9784115176626811,1.3880132064309328e-11,55,0.3227087068545455,0.16993634938181817,2.2485813944181113e-10,10.857606401710562
ST003662,f,Fructose-6-phosphate,Fructose 6-phosphate,0.10758042825121489,0.0475124633107486,55,10.030053595963638,11.438611506909092,0.11455380389746057,1.3231924527520722
ST003662,f,Fumaric acid,Fumaric acid,-0.2513443292140311,0.010313425901600563,54,81.90901756148149,70.61001261814815,0.03632119556650633,1.9865970473239374
ST003662,f,GDP,GDP,-0.5576525404329298,0.08941977636346418,23,2.7849372648695656,1.9313679220869566,0.18107504713601497,1.0485664206258365
ST003662,f,Gluconate,Gluconic acid,-0.03330910621556067,0.5395952768429563,55,14.05733581632727,12.514669789527275,0.7165117610537616,0.26793186042715084
ST003662,f,Glyoxylic acid,Glyoxylic acid,0.026515140630115945,0.9039456785969598,55,321.8227689454546,344.2646923642182,0.9690106225317057,0.04385766708484103
ST003662,f,Hippuric acid,Hippuric acid,0.5110635455343127,0.2584963331854486,17,41.17917045470589,43.060191678882354,0.39506043373625166,0.5875456130676037
ST003662,f,Hydroxyglutaric acid,Hydroxyglutaric acid,0.0507684542048208,0.648791248666645,53,6.97319147781132,7.363204380830189,0.8275919864881612,0.1878950168138828
ST003662,f,Indolelactic acid,Indolelactic acid,-0.041632793769577105,0.654789693943449,54,3.444705527074074,4.844436948870372,0.8287182063971776,0.1838981647804291
ST003662,f,Ketoisovaleric acid,Ketoisovaleric acid,0.2398239642564206,2.4707669648630183e-06,55,5.591094241763636,6.618648912745454,1.7383751892068568e-05,5.6071682139854735
ST003662,f,Lactoyl Phenylalanine,N-Lactoyl phenylalanine,0.9059712369229113,2.0736020857328107e-06,53,0.5120301024528302,0.7442807170943395,1.5269251722214334e-05,5.683274578974144
ST003662,f,L-Norepinephrin,Norepinephrine,-0.0025700405938077686,0.9902130302225716,21,0.06355771385714286,0.067085143,0.9976817925973289,0.0042713630817640446
ST003662,f,Lysine,Lysine,2.1648431075666445e-05,0.999615996019424,55,47.519619792181814,47.2684073949091,0.999615996019424,0.00016680283832010628
ST003662,f,Maleic acid,Maleic acid,0.32852479374645327,3.720931396418717e-13,55,0.4779456946000001,0.5902530508181818,8.61129837456903e-12,12.429348337081784
ST003662,f,Malic acid,Malic acid,0.4016272737543282,0.001930947332718829,37,15.805646197324323,18.15558549291892,0.008927225109077251,2.714229571596847
ST003662,f,Methionine,Methionine,-0.092050962136224,0.07603821595307389,54,15.910042100777774,14.231757700018521,0.16310564373287298,1.1189680813229648
ST003662,f,"N6,N6,N6-Trimethyl-L-lysine",N-6-Trimethyllysine,0.11399192645536119,0.20365830665470566,55,0.6282639671454543,0.6511462551818182,0.3234573105692384,0.6910978715552478
ST003662,f,N-Acetyl-L-aspartic acid,N-Acetylaspartic acid,-0.20826539790642168,0.1587343432685344,46,0.7052158835869566,0.6035522431521739,0.2795104740163323,0.7993291004763605
ST003662,f,Nicotinic acid,Nicotinic acid,-0.08439861830331387,0.857449389758951,17,22.90482262652941,22.80697523511765,0.9690106225317057,0.0667915044013095
ST003662,f,Noradrenaline,Xi-Norepinephrine,-0.04926289142325052,0.5101438888554253,53,0.3667483289622641,0.3625536776226415,0.6843113921287831,0.29230731150549755
ST003662,f,Oxaloacetic acid,Oxaloacetic acid,0.03610663526797428,0.8803304636574231,26,108.31196412730772,108.82245342576924,0.9690106225317057,0.05535426921108445
ST003662,f,Putrescine,Putrescine,-0.1768680329317411,0.39934279926328936,44,0.49855360943181815,0.4967530807272727,0.5674871357952006,0.3986541421277493
ST003662,f,Quinolinic acid,Quinolinic acid,0.13116980647852475,0.7620524876918813,15,1.5613489442666666,2.844576446333333,0.9144629852302576,0.11801511484162361
ST003662,f,Ribose,Ribose,0.09526010388569593,0.08288926519781606,55,27.10209479954546,28.967057558654545,0.1699754552157747,1.081501710308913
ST003662,f,Ribose-5-phosphate,Ribose 5-phosphate,0.5155185802230681,0.016286786514128904,25,0.6254259529599999,0.7712744685599999,0.05496790448518505,1.7881645962840447
ST003662,f,Serine,Serine,-0.010248677235613098,0.8894992064261494,55,117.01037512381818,114.00069115127273,0.9690106225317057,0.050854435039188274
ST003662,f,Serotonin,Serotonin,0.7746511903051283,5.392855233058333e-09,37,0.10018108689189187,0.1644202508108108,6.720327290426538e-08,8.2681812378479
ST003662,f,Succinic acid,Succinic acid,0.9975150816686963,1.7682061313381727e-23,55,7.328608354963636,13.435367656327273,1.43224696638392e-21,22.75246710782722
ST003662,f,Testosterone,Testosterone,0.05728423428783617,0.6822882827887093,6,0.18717806583333332,0.19687619916666665,0.8502361677828532,0.16603208696998667
ST003662,f,Theobromin,Theobromine,-0.23042142922077966,0.03847263716788751,50,2.6911184901399996,2.4051411903199997,0.09892963843171075,1.4148480432692947
ST003662,f,Trimethylamine N-oxide,Trimethylamine N-oxide,0.14192627505519517,0.07927413013235354,49,0.35918529583673475,0.39000360206122453,0.16678453352521133,1.1008685147476287
ST003662,f,Tryptophan,Tryptophan,-0.309072031387767,1.5722798978247522e-08,55,28.9757924502,22.85614670636364,1.5919333965475615e-07,7.80347013815651
ST003662,f,Tyrosine,Tyrosine,-0.03801851365941957,0.34259957849050676,55,48.01145519563636,46.18068642509092,0.5135208888583471,0.46521317569438336
ST003662,f,UDP,UDP,0.11488389072396182,0.07151611360826393,54,6.432997858944445,6.8742573714259265,0.15798882764886524,1.145596094384757
ST003662,f,Valerolactam,2-Piperidinone,-0.14444620933524033,0.2720079863960679,42,0.07213489790476191,0.06302129649999999,0.41182517566507476,0.5654183445068905
ST003662,f,Valine,Valine,-0.0516431300998186,0.16411456659859697,55,122.55865613854547,117.03398521745456,0.28587698697820113,0.7848528698144872
ST003662,f,Xylose,Xylose,0.14908349421992262,0.18032331268015056,55,300.5009858614545,319.2692061074546,0.3011585222080865,0.7439481228957128
ST003662,m,"1,5-Anhydroglucitol","1,5-Anhydrosorbitol",-0.8226677794484665,0.0009745619028480166,52,144.38751945925,78.67874398471155,0.003898247611392067,3.0111905698747643
ST003662,m,2-Hydroxybutyric acid,2-Hydroxybutyric acid,0.09419103889958601,0.2365011072424778,66,27.419237095015152,27.73643199057576,0.4188308608624384,0.6261668216569409
ST003662,m,2-Phosphoglyceric acid,2-Phosphoglyceric acid,0.12362883134270201,0.26147621749847316,63,3.1358655971746034,2.7597851416031753,0.4329754690205012,0.5825678061423387
ST003662,m,3'-AMP,3'-AMP,0.41886008318064133,0.5574478063825068,10,1.0759830532,1.5950578540999998,0.6624742046864573,0.25379578919676066
ST003662,m,3-Hydroxybutyric acid,3-Hydroxybutyric acid,-0.13547252410723795,0.00021674443864469278,66,667.793421848485,602.7628713424242,0.0010156025125065604,3.6640520370900806
ST003662,m,4-Hydroxy-proline,cis-4-Hydroxyproline,0.007120994993753224,0.8666360535955313,66,1.9007133496060606,1.8951141257272726,0.8938887596834411,0.06216324750578688
ST003662,m,5'-AMP,AMP,-0.5459250928226371,2.8391875981474307e-20,66,34.41225139121212,24.25580636680303,1.1640669152404465e-18,19.54680591069762
ST003662,m,5'-Methylthioadenosine,5'-Methylthioadenosine,-0.2695737145525141,1.1843173164641044e-07,66,0.4872724979696969,0.4179161650757576,8.828547268186961e-07,6.926531920648539
ST003662,m,Acetylputrescine,N-Acetylputrescine,0.05694790662183568,0.6641957788818194,66,2.8126754949393935,2.8332022978787874,0.750859483257992,0.1777038887709948
ST003662,m,Adenine,Adenine,-0.16267257878079677,0.0007217853975081838,66,0.18447617603030303,0.16304496186363637,0.003199265005171409,3.1415919084302493
ST003662,m,Alanine,Alanine,0.017235049428837558,0.6193112335607803,66,389.5881099227273,393.6834184015152,0.720333633361475,0.20809104233951298
ST003662,m,Aminoadipic acid,Aminoadipic acid,0.0718243090347729,0.5023884724225373,62,1.5505845757096777,1.6081640679032259,0.6509387336607884,0.29896033428025165
ST003662,m,Arabinose,Arabinose,0.06941075311792869,0.3617139861744359,55,0.5752014679636364,0.6120294800909092,0.5466691594303685,0.44163469831345126
ST003662,m,Argininosuccinic acid,Argininosuccinic acid,0.4021394107726596,0.04633336585865885,62,0.18506193625806452,0.2093790466451613,0.11766741827497774,1.3341061495972701
ST003662,m,Asparagine,Asparagine,0.028654831649082068,0.40846044844267043,66,25.768258577575757,26.044140030454543,0.56769079275083,0.3888499901834742
ST003662,m,Cadaverine,Cadaverine,0.044098116410455745,0.6503725007546626,63,0.6176266494285715,0.6309875087619049,0.7458817491172354,0.18683782999545642
ST003662,m,CAR 2:0,CAR 2:0,0.27014683818577295,0.00014970554712346164,59,5.013871372525424,6.514396672152542,0.0007919906363950875,3.8247621072021936
ST003662,m,CAR 4:0,CAR 4:0,0.20114917336682178,0.00020430588290332435,66,0.16859199921212123,0.19641774206060605,0.000985475435180741,3.689719127857679
ST003662,m,CAR 4:0;O,CAR 4:0;OH,0.0685144891766016,0.03762147698595348,42,0.03065417126190476,0.03202068714285714,0.09793527342375191,1.424564158433222
