query_original,query_type,matched_term,match_basis,match_confidence,review_status,source_system,study_id,study_title,accession_or_contrast,study_link,sample_matrix,intervention_timing,platform,sex_or_subgroup,metabolite,refmet_name,source_metabolite_raw,class,superclass,subclass,log2fc,p_value,fdr,direction,significance_call,effect_interpretation,provenance_file,missing_evidence
acylcarnitine,class,Car(14:1)_isomer2 [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(14:1)_isomer2 [metab-u-lrppos],Car(14:1)_isomer2,Car(14:1)_isomer2 [metab-u-lrppos],,,,0.384020146916395,1.66333419475944e-10,1.7981216208865e-09,up_in_numerator,significant_FDR<0.05,"0.38 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.66e-10, FDR=1.80e-09)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 18:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 18:0 [metab-u-hilicpos],CAR 18:0,CAR 18:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.343031743005888,2.95898597913777e-10,2.0306766523494502e-09,up_in_numerator,significant_FDR<0.05,"0.34 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.96e-10, FDR=2.03e-09)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Car(14:2)_isomer2 [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(14:2)_isomer2 [metab-u-lrppos],Car(14:2)_isomer2,Car(14:2)_isomer2 [metab-u-lrppos],,,,0.401049542329073,3.2397677438492003e-10,3.3855572923224102e-09,up_in_numerator,significant_FDR<0.05,"0.40 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.24e-10, FDR=3.39e-09)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(3:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(3:0) [metab-u-rppos],CAR(3:0),CAR(3:0) [metab-u-rppos],,,,-0.489330103642953,7.09704216927409e-10,9.53031377016806e-09,down_in_numerator,significant_FDR<0.05,"0.49 log2-units lower in HIGHER post-exercise (endurance, late post) (p=7.10e-10, FDR=9.53e-09)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(18:2)_isomer1 [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(18:2)_isomer1 [metab-u-lrppos],Car(18:2)_isomer1,Car(18:2)_isomer1 [metab-u-lrppos],,,,0.245369629448451,1.06306500655266e-09,1.05800279223574e-08,up_in_numerator,significant_FDR<0.05,"0.25 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.06e-09, FDR=1.06e-08)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(5:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(5:0) [metab-u-lrppos],Car(5:0),Car(5:0) [metab-u-lrppos],,,,-0.319300169539524,2.2211066227731303e-09,2.14251361919808e-08,down_in_numerator,significant_FDR<0.05,"0.32 log2-units lower in HIGHER post-exercise (endurance, late post) (p=2.22e-09, FDR=2.14e-08)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(14:2) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(14:2) [metab-u-rppos],CAR(14:2),CAR(14:2) [metab-u-rppos],,,,0.635931861565975,7.8327490743083e-09,8.18087125538867e-08,up_in_numerator,significant_FDR<0.05,"0.64 log2-units higher in HIGHER post-exercise (endurance, late post) (p=7.83e-09, FDR=8.18e-08)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 6:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 6:0 [metab-u-hilicpos],CAR 6:0,CAR 6:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.44379863359182,3.35776699993759e-08,1.83627882809087e-07,up_in_numerator,significant_FDR<0.05,"0.44 log2-units higher in HIGHER post-exercise (endurance, late post) (p=3.36e-08, FDR=1.84e-07)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,carnitine [metab-u-lrppos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,carnitine [metab-u-lrppos],carnitine,carnitine [metab-u-lrppos],Carnitines,Organic nitrogen compounds,Carnitines,-0.203070659161714,5.04121390287956e-08,3.85468428915303e-07,down_in_numerator,significant_FDR<0.05,"0.20 log2-units lower in HIGHER post-exercise (endurance, late post) (p=5.04e-08, FDR=3.85e-07)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR(16:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(16:1) [metab-u-rppos],CAR(16:1),CAR(16:1) [metab-u-rppos],,,,0.450280086932651,6.99946637621924e-08,6.45532667220685e-07,up_in_numerator,significant_FDR<0.05,"0.45 log2-units higher in HIGHER post-exercise (endurance, late post) (p=7.00e-08, FDR=6.46e-07)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(5:0)_rp_b [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(5:0)_rp_b [metab-u-rppos],CAR(5:0)_rp_b,CAR(5:0)_rp_b [metab-u-rppos],,,,-0.455999743649343,7.21073724023106e-08,6.45532667220685e-07,down_in_numerator,significant_FDR<0.05,"0.46 log2-units lower in HIGHER post-exercise (endurance, late post) (p=7.21e-08, FDR=6.46e-07)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(18:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(18:0) [metab-u-lrppos],Car(18:0),Car(18:0) [metab-u-lrppos],,,,0.275962249129176,1.00540878809193e-07,7.16353761515499e-07,up_in_numerator,significant_FDR<0.05,"0.28 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.01e-07, FDR=7.16e-07)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(11:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(11:0) [metab-u-lrppos],Car(11:0),Car(11:0) [metab-u-lrppos],,,,-0.305985312958629,2.00371614318938e-07,1.33652129976568e-06,down_in_numerator,significant_FDR<0.05,"0.31 log2-units lower in HIGHER post-exercise (endurance, late post) (p=2.00e-07, FDR=1.34e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(5:0)_rp_a [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(5:0)_rp_a [metab-u-rppos],CAR(5:0)_rp_a,CAR(5:0)_rp_a [metab-u-rppos],,,,-0.323104592117716,2.73644111678336e-07,2.05780371982109e-06,down_in_numerator,significant_FDR<0.05,"0.32 log2-units lower in HIGHER post-exercise (endurance, late post) (p=2.74e-07, FDR=2.06e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(18:3) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(18:3) [metab-u-lrppos],Car(18:3),Car(18:3) [metab-u-lrppos],,,,0.309406357245955,2.88450531051301e-07,1.90377350493858e-06,up_in_numerator,significant_FDR<0.05,"0.31 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.88e-07, FDR=1.90e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(16:2) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(16:2) [metab-u-rppos],CAR(16:2),CAR(16:2) [metab-u-rppos],,,,0.48672498860893,6.04399585811213e-07,4.37027392817338e-06,up_in_numerator,significant_FDR<0.05,"0.49 log2-units higher in HIGHER post-exercise (endurance, late post) (p=6.04e-07, FDR=4.37e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(14:2-OH) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(14:2-OH) [metab-u-lrppos],Car(14:2-OH),Car(14:2-OH) [metab-u-lrppos],,,,0.389554840238194,8.14295383082233e-07,4.90926158839e-06,up_in_numerator,significant_FDR<0.05,"0.39 log2-units higher in HIGHER post-exercise (endurance, late post) (p=8.14e-07, FDR=4.91e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(14:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(14:1) [metab-u-rppos],CAR(14:1),CAR(14:1) [metab-u-rppos],,,,0.51927674332412,1.1027575633747e-06,7.40422935408727e-06,up_in_numerator,significant_FDR<0.05,"0.52 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.10e-06, FDR=7.40e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 12:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 12:0 [metab-u-hilicpos],CAR 12:0,CAR 12:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.409169711133671,1.70992585231221e-06,7.04087115657967e-06,up_in_numerator,significant_FDR<0.05,"0.41 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.71e-06, FDR=7.04e-06)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR(12:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(12:1) [metab-u-rppos],CAR(12:1),CAR(12:1) [metab-u-rppos],,,,0.484272863349112,2.30836865075664e-06,1.31507062527954e-05,up_in_numerator,significant_FDR<0.05,"0.48 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.31e-06, FDR=1.32e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 5:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 5:0 [metab-u-hilicpos],CAR 5:0,CAR 5:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,-0.235169488000864,7.13302170141479e-06,2.68447053279051e-05,down_in_numerator,significant_FDR<0.05,"0.24 log2-units lower in HIGHER post-exercise (endurance, late post) (p=7.13e-06, FDR=2.68e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR(18:1) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(18:1) [metab-u-rppos],CAR(18:1),CAR(18:1) [metab-u-rppos],,,,0.624158040526819,7.22138940735013e-06,3.66924650968061e-05,up_in_numerator,significant_FDR<0.05,"0.62 log2-units higher in HIGHER post-exercise (endurance, late post) (p=7.22e-06, FDR=3.67e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(13:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(13:0) [metab-u-lrppos],Car(13:0),Car(13:0) [metab-u-lrppos],,,,-0.198714281105403,9.12891968805216e-06,4.65352247512903e-05,down_in_numerator,significant_FDR<0.05,"0.20 log2-units lower in HIGHER post-exercise (endurance, late post) (p=9.13e-06, FDR=4.65e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 12:0;OH [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 12:0;OH [metab-u-hilicpos],CAR 12:0;OH,CAR 12:0;OH [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.584246807229089,1.65608200288647e-05,5.85483536374004e-05,up_in_numerator,significant_FDR<0.05,"0.58 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.66e-05, FDR=5.85e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Car(12:0-OH) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(12:0-OH) [metab-u-lrppos],Car(12:0-OH),Car(12:0-OH) [metab-u-lrppos],,,,0.304122763050696,1.90141764596078e-05,9.31397550013602e-05,up_in_numerator,significant_FDR<0.05,"0.30 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.90e-05, FDR=9.31e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 8:0;OH [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 8:0;OH [metab-u-hilicpos],CAR 8:0;OH,CAR 8:0;OH [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.347565156302403,2.60169844910096e-05,8.89355109540019e-05,up_in_numerator,significant_FDR<0.05,"0.35 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.60e-05, FDR=8.89e-05)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Car(12:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(12:0) [metab-u-lrppos],Car(12:0),Car(12:0) [metab-u-lrppos],,,,0.329091093457976,2.85241177731754e-05,0.0001365238308685,up_in_numerator,significant_FDR<0.05,"0.33 log2-units higher in HIGHER post-exercise (endurance, late post) (p=2.85e-05, FDR=1.37e-04)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(12:3) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(12:3) [metab-u-lrppos],Car(12:3),Car(12:3) [metab-u-lrppos],,,,-0.190976193182255,6.67216434198297e-05,0.0002788964694948,down_in_numerator,significant_FDR<0.05,"0.19 log2-units lower in HIGHER post-exercise (endurance, late post) (p=6.67e-05, FDR=2.79e-04)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(6:0) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(6:0) [metab-u-lrppos],Car(6:0),Car(6:0) [metab-u-lrppos],,,,0.232412939732519,9.68068694381981e-05,0.0003841639692262,up_in_numerator,significant_FDR<0.05,"0.23 log2-units higher in HIGHER post-exercise (endurance, late post) (p=9.68e-05, FDR=3.84e-04)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 10:0;OH [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 10:0;OH [metab-u-hilicpos],CAR 10:0;OH,CAR 10:0;OH [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.404097964863027,0.000177883200672,0.0005188260019601,up_in_numerator,significant_FDR<0.05,"0.40 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.78e-04, FDR=5.19e-04)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,Car(11:1) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(11:1) [metab-u-lrppos],Car(11:1),Car(11:1) [metab-u-lrppos],,,,-0.157695649651036,0.0004566927262956,0.0016086872999289,down_in_numerator,significant_FDR<0.05,"0.16 log2-units lower in HIGHER post-exercise (endurance, late post) (p=4.57e-04, FDR=1.61e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(2:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(2:0) [metab-u-rppos],CAR(2:0),CAR(2:0) [metab-u-rppos],,,,0.583257105119575,0.0006431695131201,0.0024183173693319,up_in_numerator,significant_FDR<0.05,"0.58 log2-units higher in HIGHER post-exercise (endurance, late post) (p=6.43e-04, FDR=2.42e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,Car(20:2) [metab-u-lrppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-lrppos,,Car(20:2) [metab-u-lrppos],Car(20:2),Car(20:2) [metab-u-lrppos],,,,0.185913095063242,0.0007601076139245,0.0024952223766004,up_in_numerator,significant_FDR<0.05,"0.19 log2-units higher in HIGHER post-exercise (endurance, late post) (p=7.60e-04, FDR=2.50e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR(14:0) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(14:0) [metab-u-rppos],CAR(14:0),CAR(14:0) [metab-u-rppos],,,,0.255706755354581,0.0009365894829814,0.0032607189407502,up_in_numerator,significant_FDR<0.05,"0.26 log2-units higher in HIGHER post-exercise (endurance, late post) (p=9.37e-04, FDR=3.26e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
acylcarnitine,class,CAR 10:0 [metab-u-hilicpos],refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-hilicpos,,CAR 10:0 [metab-u-hilicpos],CAR 10:0,CAR 10:0 [metab-u-hilicpos],Fatty esters,Fatty Acyls,Acyl carnitines,0.322671013339377,0.0010419398588991,0.0025150272456186,up_in_numerator,significant_FDR<0.05,"0.32 log2-units higher in HIGHER post-exercise (endurance, late post) (p=1.04e-03, FDR=2.52e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,
acylcarnitine,class,CAR(5:0(OH)) [metab-u-rppos],inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,human-precovid-sed-adu,MoTrPAC human acute exercise (precovid sedentary adults),ADUEndur.post_3.5_4_hr - ADUEndur.pre_exercise,https://motrpac-data.org/data-download,plasma,"acute, endurance bout, late post (~3.5-4 hr) vs pre",metab-u-rppos,,CAR(5:0(OH)) [metab-u-rppos],CAR(5:0(OH)),CAR(5:0(OH)) [metab-u-rppos],,,,-0.224061055616495,0.0012359056321778,0.0042245501608988,down_in_numerator,significant_FDR<0.05,"0.22 log2-units lower in HIGHER post-exercise (endurance, late post) (p=1.24e-03, FDR=4.22e-03)",data/live/volcano_motrpac_human_plasma_endur_post.csv,refmet_class_annotation
