feature_id,refmet_name,refmet_super_class,effect,effect_scale,p_value,fdr,fdr_method,fdr_scope,fdr_source,selection_status,source_study_id,source_dataset_id,contrast_id,platform,sex
Palmitoyl sphingomyelin [refmet: SM 18:1;O2/16:0],SM 18:1;O2/16:0,Sphingolipids,-0.0119185184312177,log2fc,0.806391480388353,0.8827442963722653,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Palmitoleic acid,Palmitoleic acid,Fatty Acyls,0.009855897607828948,log2fc,0.8064167820242873,0.8827442963722653,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
γ-Linolenic acid [refmet: gamma-Linolenic acid],gamma-Linolenic acid,Fatty Acyls,-0.008488249920665792,log2fc,0.8206858398090435,0.8946821040541213,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
N-Methyl-2-pyrrolidone [refmet: N-Methylpyrrolidin-2-one],N-Methylpyrrolidin-2-one,Alkaloids,0.028699167367226563,log2fc,0.8398972024673186,0.9118883912502316,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
ST 28:1;O;S,ST 28:1;O;S,Sterol Lipids,0.012628750627443596,log2fc,0.8461132486436447,0.9149029436553231,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Oleoyl ethanolamide [refmet: Oleoyl-EA],Oleoyl-EA,Fatty Acyls,-0.009293978719201328,log2fc,0.8583591235461406,0.9243867484343052,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Succinic acid,Succinic acid,Organic acids,0.013493628990519039,log2fc,0.8624168277215418,0.9250115974755247,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
2-Aminoadipic acid [refmet: alpha-Aminoadipic acid],alpha-Aminoadipic acid,Organic acids,-0.016699936357440867,log2fc,0.8724999076515505,0.9296926032756336,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
ST 29:1;O;S,ST 29:1;O;S,Sterol Lipids,-0.008362899373673901,log2fc,0.8737712436801067,0.9296926032756336,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
L-(+)-Citrulline [refmet: Citrulline],Citrulline,Organic acids,-0.010920361976354686,log2fc,0.884074116797775,0.9369072313474428,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Ecgonine,Ecgonine,Alkaloids,-0.003382844673453178,log2fc,0.8929252866266825,0.9425322469948315,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
3-Hydroxyvaleric acid,3-Hydroxyvaleric acid,Fatty Acyls,-0.005456166916409967,log2fc,0.9069596254754572,0.9535622939781486,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
FA 9:0+1O [refmet: Pelargonic acid],Pelargonic acid,Fatty Acyls,-0.011171689034491214,log2fc,0.9126320815983263,0.9557485578943102,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Erucamide [refmet: 13Z-Docosenamide],13Z-Docosenamide,Fatty Acyls,-0.0200180818906671,log2fc,0.9501703813898178,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
5-[4-(phenylsulfonyl)phenyl]-1H-pyrazole,5-[4-(phenylsulfonyl)phenyl]-1H-pyrazole,unclassified_no_refmet_match,-0.01922036010044493,log2fc,0.9555960109358634,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Kynurenic acid,Kynurenic acid,Alkaloids,-0.0100722012891653,log2fc,0.9318841519006144,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
5-Nitro-o-toluidine,5-Nitro-o-toluidine,Benzenoids,0.006295699670221734,log2fc,0.9454138929257119,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
4-Pyridoxic acid,4-Pyridoxic acid,Alkaloids,0.005787129124119909,log2fc,0.9486801654212295,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Taurine,Taurine,Organic acids,0.005718188447253574,log2fc,0.9346620399657919,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Proline,Proline,Organic acids,-0.004647006945461198,log2fc,0.9494413223261936,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
LPC 20:4-SN1 [refmet: LPC 20:4/0:0],LPC 20:4/0:0,Glycerophospholipids,-0.003347941543948258,log2fc,0.9582610747092074,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
Methylimidazoleacetic acid,Methylimidazoleacetic acid,Alkaloids,0.002788854236761258,log2fc,0.9541617176832742,0.9691918094017079,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
2-Ethylhexanoic acid [refmet: alpha-Ethylcaproic acid],alpha-Ethylcaproic acid,Fatty Acyls,0.007641598517654184,log2fc,0.9693048503144381,0.9730132716378898,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
4-Oxoproline [refmet: 4-Oxo-proline],4-Oxo-proline,Organic acids,-0.0014894752043356394,log2fc,0.969355327007672,0.9730132716378898,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
L-Cysteine-S-sulfate [refmet: Cysteine-S-sulfate],Cysteine-S-sulfate,Organic acids,0.007741747017081161,log2fc,0.9771633510073424,0.9771633510073424,benjamini_hochberg,within_study_all_266_paired_tested_features_scan_lane_bh,provided,not_selected,ST004303,ST004303_human_plasma_paired_ttest,ST004303_4P_vs_1P_paired_arms_pooled,not_reported,
