feature_id,refmet_name,refmet_super_class,effect,effect_scale,p_value,fdr,fdr_method,fdr_scope,fdr_source,selection_status,source_study_id,source_dataset_id,contrast_id,platform,sex
oxaloacetate [refmet: oxaloacetic acid],oxaloacetic acid,Organic acids,0.51201504,log2fc,0.07165236,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
methyl n-methylanthranilate,methyl n-methylanthranilate,Benzenoids,-0.5099433,log2fc,0.021715568,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(42:7)_feature1 [refmet: pc(42:7)_lp_a],pc(42:7)_lp_a,unclassified_no_refmet_match,-0.50149065,log2fc,0.008414005,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(o-38:6)_feature2 [refmet: pc(o-38:6)_lp_b],pc(o-38:6)_lp_b,unclassified_no_refmet_match,-0.494699,log2fc,0.026742283,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(36:4)>pc(18:2/18:2)_m+h2co2_feature2 [refmet: pc(18:2/18:2)_ln_b],pc(18:2/18:2)_ln_b,unclassified_no_refmet_match,0.49237776,log2fc,0.118344665,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
erucamide_feature1 [refmet: 13-docosenamide],13-docosenamide,Fatty Acyls,-0.4894749,log2fc,0.45449474,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(55:5)>tg(18:2_18:2_19:1)_and_tg(18:1_18:2_19:2)_m+nh3_feature2 [refmet: tg(55:5)_lp_b],tg(55:5)_lp_b,unclassified_no_refmet_match,0.48916975,log2fc,0.4658895,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dg(36:4)>dg(16:0_20:4_0:0)_m+nh3_feature2 [refmet: dg(16:0_20:4)_lp_b],dg(16:0_20:4)_lp_b,unclassified_no_refmet_match,-0.4875334,log2fc,0.0046098046,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
n4-acetylcytidine,n4-acetylcytidine,Nucleic acids,0.4874266,log2fc,0.0062935287,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(o-40:7)_feature3 [refmet: pc(o-40:7)_lp_c],pc(o-40:7)_lp_c,unclassified_no_refmet_match,-0.48501888,log2fc,0.03376718,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(50:1)>tg(16:0_16:0_18:1)_feature4 [refmet: tg(16:0_16:0_18:1)_lp_d],tg(16:0_16:0_18:1)_lp_d,unclassified_no_refmet_match,-0.4837806,log2fc,0.084355645,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pe(40:6)_feature2 [refmet: pe(40:6)_lp_b],pe(40:6)_lp_b,unclassified_no_refmet_match,-0.48346412,log2fc,0.012781213,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(48:1)>tg(16:0_16:0_16:1)_and_tg(14:0_16:0_18:1)_m+nh3_feature3 [refmet: tg(48:1)_lp_c],tg(48:1)_lp_c,unclassified_no_refmet_match,-0.48167393,log2fc,0.27945033,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(60:10)>tg(18:0_20:4_22:6)_m+nh3_feature3 [refmet: tg(60:10)_lp_c],tg(60:10)_lp_c,unclassified_no_refmet_match,-0.47627237,log2fc,0.03267062,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
glycoursodeoxycholate [refmet: glycoursodeoxycholic acid],glycoursodeoxycholic acid,Sterol Lipids,-0.47263342,log2fc,0.6846165,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
phenylacetylglutamine [refmet: alpha-n-phenylacetylglutamine],alpha-n-phenylacetylglutamine,Organic acids,-0.47107378,log2fc,0.2907652,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(54:5)>tg(18:1_18:2_18:2)_and_tg(16:0_16:0_22:5)_and_tg(16:0_18:1_20:4)_feature5 [refmet: tg(54:5)_lp_e],tg(54:5)_lp_e,unclassified_no_refmet_match,-0.46990493,log2fc,0.012261694,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dg(34:2)>dg(16:0_18:2_0:0)_m+nh3_feature3 [refmet: dg(16:0_18:2)_lp_c],dg(16:0_18:2)_lp_c,unclassified_no_refmet_match,-0.4682904,log2fc,0.10399981,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
lpc(0:0/20:2)_feature1 [refmet: lpc(0:0/20:2)_lp_a],lpc(0:0/20:2)_lp_a,unclassified_no_refmet_match,0.46763322,log2fc,0.0044020317,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(49:1)>tg(15:0_16:0_18:0)_and_tg(16:0_16:0_17:1)_and_tg(16:0_16:1_17:0)_m+nh3_feature1 [refmet: tg(49:1)],tg(49:1),unclassified_no_refmet_match,-0.46668628,log2fc,0.27702925,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(40:5)>pc(18:0_22:5)_m+h2co2_feature4 [refmet: pc(18:0_22:5)_ln_d],pc(18:0_22:5)_ln_d,unclassified_no_refmet_match,-0.4661036,log2fc,0.016107474,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(38:3)_feature3 [refmet: pc(38:3)_lp_c],pc(38:3)_lp_c,unclassified_no_refmet_match,0.4651219,log2fc,0.020212803,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(38:2)_feature1 [refmet: pc(38:2)_lp_a],pc(38:2)_lp_a,unclassified_no_refmet_match,0.46355966,log2fc,0.010428397,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dg(34:1),dg(34:1),unclassified_no_refmet_match,-0.46197996,log2fc,0.29035285,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(58:4)_m+nh3_feature3 [refmet: tg(58:4)_lp_c],tg(58:4)_lp_c,unclassified_no_refmet_match,-0.4613823,log2fc,0.094623365,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(50:2)>tg(16:0_16:1_18:1)_and_tg(14:0_18:1_18:1)_m+nh3_feature1 [refmet: tg(50:2)_lp_a],tg(50:2)_lp_a,unclassified_no_refmet_match,-0.45696545,log2fc,0.4673705,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
car(2:0) [source metabolite label NA],car(2:0),unclassified_no_refmet_match,-0.45675084,log2fc,0.013526997,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(o-36:5)_feature1 [refmet: pc(o-36:5)_lp_a],pc(o-36:5)_lp_a,unclassified_no_refmet_match,-0.45557693,log2fc,0.0068537584,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
retinoate [refmet: retinoic acid],retinoic acid,Prenol Lipids,0.45318174,log2fc,0.17700242,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(48:2)>tg(14:0_16:0_18:2)_and_tg(14:0_16:1_18:1)_m+nh3_feature3 [refmet: tg(48:2)_lp_c],tg(48:2)_lp_c,unclassified_no_refmet_match,-0.45299792,log2fc,0.3446438,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
sm(d40:1),sm(d40:1),unclassified_no_refmet_match,0.45132488,log2fc,0.07356222,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
aspartic acid,aspartic acid,Organic acids,-0.45118877,log2fc,0.10545169,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
chenodeoxycholate [refmet: chenodeoxycholic acid],chenodeoxycholic acid,Sterol Lipids,0.45060062,log2fc,0.72737247,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(o-38:7)_feature2 [refmet: pc(o-38:7)_lp_b],pc(o-38:7)_lp_b,unclassified_no_refmet_match,-0.45043227,log2fc,0.022472683,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(54:3)>tg(18:1/18:1/18:1)_m+nh3_feature6 [refmet: tg(18:1_18:1_18:1)_lp_f],tg(18:1_18:1_18:1)_lp_f,unclassified_no_refmet_match,-0.44932473,log2fc,0.20538281,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(50:5)_m+nh3_feature2 [refmet: tg(50:5)_lp_b],tg(50:5)_lp_b,unclassified_no_refmet_match,0.44909868,log2fc,0.29980037,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
ps(36:2)_feature4 [refmet: ps(36:2)_lp_d],ps(36:2)_lp_d,unclassified_no_refmet_match,0.4481929,log2fc,0.5977483,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(39:6)_feature3 [refmet: pc(39:6)_lp_c],pc(39:6)_lp_c,unclassified_no_refmet_match,-0.44649243,log2fc,0.02318131,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(37:1)_feature3 [refmet: pc(37:1)_lp_c],pc(37:1)_lp_c,unclassified_no_refmet_match,0.44646445,log2fc,0.027088143,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
glycerol 3-phosphate [refmet: sn-glycero-3-phosphate],sn-glycero-3-phosphate,Organic acids,0.43910664,log2fc,0.01347897,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
lpc(15:0/0:0)_and_lpc(0:0/15:0)_feature1and2 [refmet: lpc(15:0)_lp_ab],lpc(15:0)_lp_ab,unclassified_no_refmet_match,0.43713045,log2fc,0.01103672,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
isocitrate [refmet: isocitric acid],isocitric acid,Organic acids,-0.43496722,log2fc,0.050963417,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
diethylphthalate [refmet: diethyl phthalate],diethyl phthalate,Benzenoids,0.4340958,log2fc,0.062360656,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dmgv,dmgv,Organic acids,-0.43366438,log2fc,0.0074728266,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dg(34:2),dg(34:2),unclassified_no_refmet_match,-0.4293972,log2fc,0.25276434,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
deoxycholic acid [source metabolite label NA],deoxycholic acid,Sterol Lipids,0.42801327,log2fc,0.1883067,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pi(38:5)>pi(18:1_20:4)_feature2 [refmet: pi(18:1_20:4)_lp_b],pi(18:1_20:4)_lp_b,unclassified_no_refmet_match,0.42692164,log2fc,0.1596831,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
hypotaurine,hypotaurine,Organic acids,-0.42442164,log2fc,0.06706772,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dg(36:3),dg(36:3),unclassified_no_refmet_match,-0.42183116,log2fc,0.20161992,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pe(o-36:3)>pe(o-18:1/18:2)_feature6 [refmet: pe(o-18:1/18:2)_lp_f],pe(o-18:1/18:2)_lp_f,unclassified_no_refmet_match,0.42130333,log2fc,0.06806228,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(42:7)_feature4 [refmet: pc(42:7)_lp_d],pc(42:7)_lp_d,unclassified_no_refmet_match,-0.42109984,log2fc,0.021653682,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(50:3)_m+nh3_feature3 [refmet: tg(50:3)_lp_c],tg(50:3)_lp_c,unclassified_no_refmet_match,-0.4207166,log2fc,0.2618364,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(56:10)>tg(18:2_18:3_20:5)_m+nh3_feature1 [refmet: tg(18:2_18:3_20:5)],tg(18:2_18:3_20:5),unclassified_no_refmet_match,0.420245,log2fc,0.049244247,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
car(18:0)_feature2 [refmet: tg(50:2)_lp_b],tg(50:2)_lp_b,unclassified_no_refmet_match,-0.4192802,log2fc,0.38704416,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
lpc(24:2/0:0)_and_lpc(0:0/24:2)_feature1and2 [refmet: lpc(24:2)_lp_ab],lpc(24:2)_lp_ab,unclassified_no_refmet_match,0.41904822,log2fc,0.017422646,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
lpc(20:0),lpc(20:0),unclassified_no_refmet_match,-0.41893423,log2fc,0.034511387,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
amp [source metabolite label NA],amp,Nucleic acids,-0.4178878,log2fc,0.3502081,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
lithocholate [refmet: lithocholic acid],lithocholic acid,Sterol Lipids,0.41783935,log2fc,0.14401568,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(40:2)_feature1 [refmet: pc(40:2)_lp_a],pc(40:2)_lp_a,unclassified_no_refmet_match,0.41535208,log2fc,0.046209067,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(46:1)>tg(12:0_16:0_18:1)_and_tg(10:0_18:0_18:1)_and_tg(14:0_16:0_16:1)_m+nh3_feature2 [refmet: tg(46:1)_lp_b],tg(46:1)_lp_b,unclassified_no_refmet_match,-0.4152573,log2fc,0.47726816,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
dg(36:4)>dg18:2_18:2_0:0)_feature1 [refmet: dg(36:4)_lp_a],dg(36:4)_lp_a,unclassified_no_refmet_match,-0.4127496,log2fc,0.055519864,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(56:5)>tg(16:0_18:1_22:4)_m+nh3_feature3 [refmet: tg(16:0_18:1_22:4)_lp_c],tg(16:0_18:1_22:4)_lp_c,unclassified_no_refmet_match,-0.41268653,log2fc,0.14498264,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
lpc(0:0/20:0)_feature1 [refmet: lpc(0:0/20:0)_lp_a],lpc(0:0/20:0)_lp_a,unclassified_no_refmet_match,0.4093416,log2fc,0.047565527,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(58:4)_m+nh3_feature2 [refmet: tg(58:4)_lp_b],tg(58:4)_lp_b,unclassified_no_refmet_match,-0.40897605,log2fc,0.18037456,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
pc(o-40:7)_feature1 [refmet: pc(o-40:7)_lp_a],pc(o-40:7)_lp_a,unclassified_no_refmet_match,-0.40777108,log2fc,0.038405363,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(55:3)_m+nh3_feature3 [refmet: tg(55:3)_lp_c],tg(55:3)_lp_c,unclassified_no_refmet_match,-0.4077695,log2fc,0.15325817,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
tg(54:7)>tg(18:2_18:2_18:3)_m+nh3_feature2 [refmet: tg(18:2_18:2_18:3)_lp_b],tg(18:2_18:2_18:3)_lp_b,unclassified_no_refmet_match,-0.40613186,log2fc,0.5299098,1.0,benjamini_hochberg,within_male_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_male,not_reported,male
