feature_id,refmet_name,refmet_super_class,effect,effect_scale,p_value,fdr,fdr_method,fdr_scope,fdr_source,selection_status,source_study_id,source_dataset_id,contrast_id,platform,sex
alpha-Amino-N-butyric-acid [metab-t-amines] [refmet: alpha-Amino-N-butyric-acid],alpha-Amino-N-butyric-acid,unclassified_no_refmet_match,0.109952351143107,log2fc,3.76839108239371e-05,9.29536466990449e-05,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-t-amines,
Car(12:0-OH) [metab-u-lrppos] [refmet: Car(12:0-OH)],Car(12:0-OH),unclassified_no_refmet_match,0.304122763050696,log2fc,1.90141764596078e-05,9.31397550013602e-05,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
Dodecadienoic acid [metab-u-rpneg] [refmet: Dodecadienoic acid],Dodecadienoic acid,Fatty Acyls,0.328371741305094,log2fc,3.58870652308328e-05,9.89319095552689e-05,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-rpneg,
FA 19:2;O2 [metab-u-lrpneg] [refmet: FA 19:2;O2],FA 19:2;O2,Fatty Acyls,0.224876462253711,log2fc,1.29329387204707e-05,0.0001062068604014,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
PC(35:1)_isomer2 [metab-u-lrppos] [refmet: PC(35:1)_isomer2],PC(35:1)_isomer2,unclassified_no_refmet_match,0.115850082276385,log2fc,2.21994470359963e-05,0.0001078996379191,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
Citrate [metab-t-tca] [refmet: Citrate],Citrate,unclassified_no_refmet_match,0.185069640265052,log2fc,1.09252056145714e-05,0.0001201772617602,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-t-tca,
Car(12:0) [metab-u-lrppos] [refmet: Car(12:0)],Car(12:0),unclassified_no_refmet_match,0.329091093457976,log2fc,2.85241177731754e-05,0.0001365238308685,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
SM(d36:1)_isomer1 [metab-u-lrppos] [refmet: SM(d36:1)_isomer1],SM(d36:1)_isomer1,unclassified_no_refmet_match,0.100571735694711,log2fc,2.98217115462304e-05,0.0001416531298445,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
DG 38:5 [metab-u-hilicpos] [refmet: DG 38:5],DG 38:5,Glycerolipids,0.200668758683221,log2fc,4.68500289263289e-05,0.0001477253164343,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
SM 18:1;O2/15:0 [metab-u-hilicpos] [refmet: SM 18:1;O2/15:0],SM 18:1;O2/15:0,Sphingolipids,0.103701983033641,log2fc,4.64433133571129e-05,0.0001477253164343,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
PC(38:2)_isomer1 [metab-u-lrppos] [refmet: PC(38:2)_isomer1],PC(38:2)_isomer1,unclassified_no_refmet_match,0.12193272006693,log2fc,3.90617304352961e-05,0.0001814200369105,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
FA 14:1_isomer1 [metab-u-lrpneg] [refmet: FA 14:1_isomer1],FA 14:1_isomer1,unclassified_no_refmet_match,0.295530679913355,log2fc,2.41451848640266e-05,0.0001924513264162,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
Nonadecenoic acid [metab-u-rpneg] [refmet: Nonadecenoic acid],Nonadecenoic acid,Fatty Acyls,0.484239477599246,log2fc,8.67177818978702e-05,0.0002268003526559,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-rpneg,
PC(36:4)_isomer3 [metab-u-lrppos] [refmet: PC(36:4)_isomer3],PC(36:4)_isomer3,unclassified_no_refmet_match,0.142848094440055,log2fc,5.08983923103107e-05,0.0002279520855611,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
FA 20:5 [metab-u-lrpneg] [refmet: FA 20:5],FA 20:5,unclassified_no_refmet_match,0.266654588350836,log2fc,2.97130168870597e-05,0.0002300636450398,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
PC(38:3)_isomer2 [metab-u-lrppos] [refmet: PC(38:3)_isomer2],PC(38:3)_isomer2,unclassified_no_refmet_match,0.14536214193372,log2fc,5.19530784740817e-05,0.0002310253915124,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC(37:5)_isomer3 [metab-u-lrppos] [refmet: PC(37:5)_isomer3],PC(37:5)_isomer3,unclassified_no_refmet_match,0.15911066408821,log2fc,5.47204053662981e-05,0.0002399279312214,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
alpha-Tocoquinone [metab-u-hilicpos] [refmet: alpha-Tocoquinone],alpha-Tocoquinone,Prenol Lipids,0.378398683887545,log2fc,7.80159589975995e-05,0.0002437998718674,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
PC(36:5)_isomer2 [metab-u-lrppos] [refmet: PC(36:5)_isomer2],PC(36:5)_isomer2,unclassified_no_refmet_match,0.180207197142092,log2fc,5.89894385135989e-05,0.0002568498468612,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC(40:6)_isomer3 [metab-u-lrppos] [refmet: PC(40:6)_isomer3],PC(40:6)_isomer3,unclassified_no_refmet_match,0.302934150015254,log2fc,6.23580882859275e-05,0.0002661038144434,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PI(36:4) [metab-u-lrppos] [refmet: PI(36:4)],PI(36:4),unclassified_no_refmet_match,0.0917991456320308,log2fc,6.2365087186418e-05,0.0002661038144434,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC(37:4)_isomer2 [metab-u-lrppos] [refmet: PC(37:4)_isomer2],PC(37:4)_isomer2,unclassified_no_refmet_match,0.203248416953549,log2fc,6.48038804668486e-05,0.0002742484139803,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC(30:0)_isomer2 [metab-u-lrppos] [refmet: PC(30:0)_isomer2],PC(30:0)_isomer2,unclassified_no_refmet_match,0.186751939342951,log2fc,6.51722706269093e-05,0.0002742484139803,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
TG(56:7)_isomer1 [metab-u-lrppos] [refmet: TG(56:7)_isomer1],TG(56:7)_isomer1,unclassified_no_refmet_match,0.150899774195079,log2fc,7.1917148238586e-05,0.0002966582364841,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
SM(d36:2) [metab-u-lrppos] [refmet: SM(d36:2)],SM(d36:2),unclassified_no_refmet_match,0.105543859823207,log2fc,7.67676329963011e-05,0.0003145967705142,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC(O-42:2) [metab-u-lrppos] [refmet: PC(O-42:2)],PC(O-42:2),unclassified_no_refmet_match,0.105185925753371,log2fc,8.34096744632779e-05,0.0003395965317433,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PS P-36:2 or PS O-36:3 [metab-u-hilicpos] [refmet: PS P-36:2 or PS O-36:3],PS P-36:2 or PS O-36:3,Glycerophospholipids,0.148797008500349,log2fc,0.0001135596048494,0.000348144639937,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
gamma-Aminobutyric acid [metab-u-hilicpos] [refmet: gamma-Aminobutyric acid],gamma-Aminobutyric acid,Fatty Acyls,0.114080015325854,log2fc,0.0001143903816935,0.000348144639937,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
SM(d36:0) [metab-u-lrppos] [refmet: SM(d36:0)],SM(d36:0),unclassified_no_refmet_match,0.11834944627202,log2fc,8.82840811190227e-05,0.0003548340952668,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
SM(d39:1)_isomer2 [metab-u-lrppos] [refmet: SM(d39:1)_isomer2],SM(d39:1)_isomer2,unclassified_no_refmet_match,0.123043129227668,log2fc,9.31798013824158e-05,0.00037212570361,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
Car(6:0) [metab-u-lrppos] [refmet: Car(6:0)],Car(6:0),unclassified_no_refmet_match,0.232412939732519,log2fc,9.68068694381981e-05,0.0003841639692262,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC P-34:0 or PC O-34:1 [metab-u-hilicpos] [refmet: PC P-34:0 or PC O-34:1],PC P-34:0 or PC O-34:1,Glycerophospholipids,0.0685972595499074,log2fc,0.0001286074506948,0.0003847231431041,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
Cer 18:1;O2/24:1 [metab-u-hilicpos] [refmet: Cer 18:1;O2/24:1],Cer 18:1;O2/24:1,Sphingolipids,0.191097212671348,log2fc,0.0001318941915776,0.000391211585188,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
FA 24:6 [metab-u-lrpneg] [refmet: FA 24:6],FA 24:6,unclassified_no_refmet_match,0.25497841794564,log2fc,5.38780181979007e-05,0.0003946200792332,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
SM(d41:1)_isomer2 [metab-u-lrppos] [refmet: SM(d41:1)_isomer2],SM(d41:1)_isomer2,unclassified_no_refmet_match,0.123109356377025,log2fc,0.0001034399632229,0.0004053553558798,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
TG(50:2)>TG(16:0_16:0_18:2) [metab-u-lrppos] [refmet: TG(50:2)>TG(16:0_16:0_18:2)],TG(50:2)>TG(16:0_16:0_18:2),unclassified_no_refmet_match,0.158984978968615,log2fc,0.0001044380881714,0.000406724728469,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
FA 16:2 [metab-u-lrpneg] [refmet: FA 16:2],FA 16:2,unclassified_no_refmet_match,0.273305350279557,log2fc,6.24922357827111e-05,0.0004456683130819,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
N(6)-Methyllysine [metab-u-hilicpos] [refmet: N(6)-Methyllysine],N(6)-Methyllysine,Organic acids,0.0816283267475306,log2fc,0.000160272496614,0.0004713896959237,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
CAR 10:0;OH [metab-u-hilicpos] [refmet: CAR 10:0;OH],CAR 10:0;OH,Fatty Acyls,0.404097964863027,log2fc,0.000177883200672,0.0005188260019601,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
FA 16:3_isomer2 [metab-u-lrpneg] [refmet: FA 16:3_isomer2],FA 16:3_isomer2,unclassified_no_refmet_match,0.297399150255924,log2fc,7.82921198055546e-05,0.000544029858136,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
Phenylalanine [metab-u-hilicpos] [refmet: Phenylalanine],Phenylalanine,Organic acids,0.0595592509127698,log2fc,0.0001997804452139,0.0005778773208668,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
Cholesterol (-H2O) [metab-u-rppos] [refmet: Cholesterol (-H2O)],Cholesterol (-H2O),unclassified_no_refmet_match,0.25737320533403,log2fc,0.0001406572636667,0.0006009901265762,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-rppos,
PC(39:4)_isomer1 [metab-u-lrppos] [refmet: PC(39:4)_isomer1],PC(39:4)_isomer1,unclassified_no_refmet_match,0.120649582747578,log2fc,0.0001680801832849,0.0006387046964826,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC(38:4)_isomer3 [metab-u-lrppos] [refmet: PC(38:4)_isomer3],PC(38:4)_isomer3,unclassified_no_refmet_match,0.128260364060932,log2fc,0.000189832015127,0.0007170161053292,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
FA 20:4;O [metab-u-lrpneg] [refmet: FA 20:4;O],FA 20:4;O,Fatty Acyls,0.434834584182838,log2fc,0.0001095560831884,0.0007386621351364,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
FA 28:5 [metab-u-lrpneg] [refmet: FA 28:5],FA 28:5,unclassified_no_refmet_match,0.431682578610914,log2fc,0.0001117533119579,0.0007386621351364,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
PC(40:4)_isomer3 [metab-u-lrppos] [refmet: PC(40:4)_isomer3],PC(40:4)_isomer3,unclassified_no_refmet_match,0.107235723262203,log2fc,0.0001984888694036,0.0007452246773417,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
DG(36:4) [metab-u-lrppos] [refmet: DG(36:4)],DG(36:4),unclassified_no_refmet_match,0.168995615602579,log2fc,0.0002065079189981,0.0007707170548322,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
SM(d41:2)_isomer2 [metab-u-lrppos] [refmet: SM(d41:2)_isomer2],SM(d41:2)_isomer2,unclassified_no_refmet_match,0.112671167382629,log2fc,0.0002222472267941,0.0008245503621295,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
PC 36:3 [metab-u-hilicpos] [refmet: PC 36:3],PC 36:3,Glycerophospholipids,0.130995448519261,log2fc,0.0003059437058578,0.0008370641116022,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
SM 18:1;O2/14:1 [metab-u-hilicpos] [refmet: SM 18:1;O2/14:1],SM 18:1;O2/14:1,Sphingolipids,0.0744374221223225,log2fc,0.0003061263036716,0.0008370641116022,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
DG 36:3 [metab-u-hilicpos] [refmet: DG 36:3],DG 36:3,Glycerolipids,0.176208012007656,log2fc,0.0003099451791521,0.0008409365325833,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
SM 18:1;O2/20:0 [metab-u-hilicpos] [refmet: SM 18:1;O2/20:0],SM 18:1;O2/20:0,Sphingolipids,0.114389571582951,log2fc,0.0003186419565209,0.0008578821906333,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
Cer(d42:1)>Cer(d18:1/24:0) [metab-u-lrppos] [refmet: Cer(d42:1)>Cer(d18:1/24:0)],Cer(d42:1)>Cer(d18:1/24:0),unclassified_no_refmet_match,0.0958072721344472,log2fc,0.0002457856878477,0.0009065154487089,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
LPC(20:4)_rp_b [metab-u-rppos] [refmet: LPC(20:4)_rp_b],LPC(20:4)_rp_b,unclassified_no_refmet_match,0.174213153356117,log2fc,0.0002323346497637,0.000949541612078,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-rppos,
SM(d35:0) [metab-u-lrppos] [refmet: SM(d35:0)],SM(d35:0),unclassified_no_refmet_match,0.102950397944333,log2fc,0.0002732609034789,0.0010019566460894,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrppos,
Eicosatetraenoic acid [metab-u-rpneg] [refmet: Eicosatetraenoic acid],Eicosatetraenoic acid,Fatty Acyls,0.470301610022492,log2fc,0.0004324806273108,0.0010258842787374,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-rpneg,
DG 36:4 [metab-u-hilicpos] [refmet: DG 36:4],DG 36:4,Glycerolipids,0.188738228404176,log2fc,0.0003969086653874,0.0010604429991268,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
SM 18:1;O2/14:0 [metab-u-hilicpos] [refmet: SM 18:1;O2/14:0],SM 18:1;O2/14:0,Sphingolipids,0.0725551571078817,log2fc,0.0004161226764097,0.0011033555813893,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-hilicpos,
PC(38:5)>PC(18:1_20:4) [metab-u-lrpneg] [refmet: PC(38:5)>PC(18:1_20:4)],PC(38:5)>PC(18:1_20:4),unclassified_no_refmet_match,0.0930108817556601,log2fc,0.0001752270826297,0.0011306318903011,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-lrpneg,
SM(d36:1) [metab-u-rppos] [refmet: SM(d36:1)],SM(d36:1),unclassified_no_refmet_match,0.197301531478178,log2fc,0.0002917361082472,0.0011426330906349,benjamini_hochberg,within_each_platform_da_table_as_released_by_motrpac_v1.3_dream_acute,provided,higher_in_numerator,MoTrPAC_human_precovid_sed_adu,motrpac_human_plasma_endur_post,motrpac_human_precovid_endur_post_3.5_4hr_vs_pre,metab-u-rppos,
