feature_id,refmet_name,refmet_super_class,effect,effect_scale,p_value,fdr,fdr_method,fdr_scope,fdr_source,selection_status,source_study_id,source_dataset_id,contrast_id,platform,sex
c18:1 lpc [refmet: lpc(18:1)],lpc(18:1),unclassified_no_refmet_match,0.17671818,log2fc,0.11617712,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
3-indolepropionate [refmet: 3-indolepropionic acid],3-indolepropionic acid,Alkaloids,0.17656662,log2fc,0.23115823,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpc(20:4)_a_b [refmet: lpc(20:4)],lpc(20:4),unclassified_no_refmet_match,-0.17594221,log2fc,0.2388814,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
trimethylbenzene,trimethylbenzene,Benzenoids,-0.17429785,log2fc,0.08756173,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c18:2 lpc [refmet: lpc(0:0/18:2)],lpc(0:0/18:2),unclassified_no_refmet_match,0.17380139,log2fc,0.29881078,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d42:3)_m+h2co2_feature1 [refmet: sm(d42:3)_ln_a],sm(d42:3)_ln_a,unclassified_no_refmet_match,-0.17378297,log2fc,0.06832103,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(55:4)>tg(18:1_18:2_19:1)_and_tg(18:2_18:2_19:0)_and_tg(18:1_18:1_19:2)_m+nh3_feature2 [refmet: tg(55:4)_lp_b],tg(55:4)_lp_b,unclassified_no_refmet_match,0.17377967,log2fc,0.68737984,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(5:1) [source metabolite label NA],car(5:1),unclassified_no_refmet_match,-0.17341895,log2fc,0.24567811,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(40:4)>pc(20:0_20:4)_m+h2co2_feature3 [refmet: pc(40:4)_ln_c],pc(40:4)_ln_c,unclassified_no_refmet_match,-0.1731688,log2fc,0.048007593,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oxaloacetate [refmet: oxaloacetic acid],oxaloacetic acid,Organic acids,-0.17303532,log2fc,0.72624844,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
"5,6-dihetre","5,6-dihetre",Fatty Acyls,-0.17273174,log2fc,0.45435452,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c20:5 lpc [refmet: lpc(20:5)],lpc(20:5),unclassified_no_refmet_match,0.17262128,log2fc,0.3119151,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
retinoate [refmet: retinoic acid],retinoic acid,Prenol Lipids,-0.17244722,log2fc,0.72874963,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tyrosine [source metabolite label NA],tyrosine,Organic acids,0.17232107,log2fc,0.083078004,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(52:4)>tg(16:1_18:1_18:2)_m+nh3_feature5 [refmet: tg(16:1_18:1_18:2)_lp_e],tg(16:1_18:1_18:2)_lp_e,unclassified_no_refmet_match,0.17222226,log2fc,0.38376054,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
xanthosine [source metabolite label NA],xanthosine,Nucleic acids,0.17171434,log2fc,0.7418209,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
car(3:0) [source metabolite label NA],car(3:0),unclassified_no_refmet_match,0.17157753,log2fc,0.27277097,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(52:2)>tg(16:0_18:1_18:1)_and_tg(16:0_18:0_18:2)_m+nh3_feature5 [refmet: tg(52:2)_lp_e],tg(52:2)_lp_e,unclassified_no_refmet_match,0.17150451,log2fc,0.33651632,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(42:10)>pc(20:4_22:6)_m+h2co2_feature1 [refmet: pc(20:4_22:6)],pc(20:4_22:6),unclassified_no_refmet_match,-0.17136805,log2fc,0.18190914,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cer(d41:2)>cer(d18:2/23:0)_feature2 [refmet: cer(d18:2/23:0)_lp_b],cer(d18:2/23:0)_lp_b,unclassified_no_refmet_match,0.1710364,log2fc,0.21561514,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c20:1 lpe [refmet: lpe(20:1)],lpe(20:1),unclassified_no_refmet_match,0.170813,log2fc,0.31227434,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(34:1)>pc(16:0_18:1)_m+h2co2_feature2 [refmet: pc(16:0_18:1)_ln_b],pc(16:0_18:1)_ln_b,unclassified_no_refmet_match,0.1705681,log2fc,0.069865555,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(o-36:3)_feature2 [refmet: pe(o-36:3)_lp_b],pe(o-36:3)_lp_b,unclassified_no_refmet_match,-0.17033064,log2fc,0.68840533,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(34:2),pc(34:2),unclassified_no_refmet_match,0.17019513,log2fc,0.26107857,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(32:0)_feature2 [refmet: pc(32:0)_lp_b],pc(32:0)_lp_b,unclassified_no_refmet_match,-0.16963828,log2fc,0.35131735,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(34:1),pc(34:1),unclassified_no_refmet_match,0.16925554,log2fc,0.15377752,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c22:6 lpc [refmet: lpc(22:6)],lpc(22:6),unclassified_no_refmet_match,-0.1690318,log2fc,0.17840008,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
diethylphthalate [refmet: diethyl phthalate],diethyl phthalate,Benzenoids,0.16869986,log2fc,0.3597231,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:7)_m+nh3_feature5 [refmet: tg(56:7)_lp_e],tg(56:7)_lp_e,unclassified_no_refmet_match,0.16789609,log2fc,0.2365645,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpc(0:0/18:2)_feature1 [refmet: lpc(0:0/18:2)_lp_a],lpc(0:0/18:2)_lp_a,unclassified_no_refmet_match,-0.16764605,log2fc,0.821285,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
sm(d40:2),sm(d40:2),unclassified_no_refmet_match,0.16697945,log2fc,0.29304144,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c20:4 lpc b [refmet: lpc(20:4)_hp_b],lpc(20:4)_hp_b,unclassified_no_refmet_match,-0.16673334,log2fc,0.21854278,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
oleic acid [source metabolite label NA],oleic acid,Fatty Acyls,0.16633633,log2fc,0.4437334,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(42:4)_feature2 [refmet: pc(42:4)_lp_b],pc(42:4)_lp_b,unclassified_no_refmet_match,-0.16614866,log2fc,0.36068287,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(o-40:3)_feature2 [refmet: pc(o-40:3)_lp_b],pc(o-40:3)_lp_b,unclassified_no_refmet_match,0.16515313,log2fc,0.33045667,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpe(22:6)_feature2 [refmet: lpe(22:6)_ln_b],lpe(22:6)_ln_b,unclassified_no_refmet_match,-0.16465722,log2fc,0.15623124,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(40:6),pc(40:6),unclassified_no_refmet_match,0.16465332,log2fc,0.23893094,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(18:4) [refmet: octadecatetraenoic acid],octadecatetraenoic acid,Fatty Acyls,-0.16411799,log2fc,0.6235818,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(37:0)_feature4 [refmet: pc(37:0)_lp_d],pc(37:0)_lp_d,unclassified_no_refmet_match,0.16356502,log2fc,0.293193,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c20:0 sm [refmet: sm(d18:1/20:0)],sm(d18:1/20:0),unclassified_no_refmet_match,-0.16356258,log2fc,0.19161984,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tryptophan [source metabolite label NA],tryptophan,Organic acids,0.16324528,log2fc,0.04089197,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
c38:5 pe plasmalogen [refmet: pe(p-38:4)/pe(o-38:5)],pe(p-38:4)/pe(o-38:5),unclassified_no_refmet_match,-0.16303973,log2fc,0.46344087,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(38:3)>pc(18:0_20:3)_m+h2co2_feature3 [refmet: pc(18:0_20:3)_ln_c],pc(18:0_20:3)_ln_c,unclassified_no_refmet_match,0.16233718,log2fc,0.21903788,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
ps(o-40:7)>ps(o-20:3/20:4)_feature2 [refmet: ps(o-20:3/20:4)_ln_b],ps(o-20:3/20:4)_ln_b,unclassified_no_refmet_match,-0.16221051,log2fc,0.4834648,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
3-hydroxyphenyl-valerate [refmet: 3-hydroxyphenyl valeric acid],3-hydroxyphenyl valeric acid,Fatty Acyls,-0.1618756,log2fc,0.57795227,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:4)>tg(18:0_18:0_20:4)_m+nh3_feature5 [refmet: tg(56:4)_lp_e],tg(56:4)_lp_e,unclassified_no_refmet_match,0.16179524,log2fc,0.51874524,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpc(16:0)_lp_a [refmet: lpc(16:0)_ln_a],lpc(16:0)_ln_a,unclassified_no_refmet_match,0.16170862,log2fc,0.24468328,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(39:4)_feature3 [refmet: pc(39:4)_lp_c],pc(39:4)_lp_c,unclassified_no_refmet_match,-0.16155389,log2fc,0.27331284,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:8)_m+nh3_feature5 [refmet: tg(56:8)_lp_e],tg(56:8)_lp_e,unclassified_no_refmet_match,0.16111739,log2fc,0.26060352,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpc(22:5)_feature2 [refmet: lpc(22:5)_ln_b],lpc(22:5)_ln_b,unclassified_no_refmet_match,0.16095677,log2fc,0.1842934,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
methylguanidine,methylguanidine,Organic nitrogen compounds,-0.16011554,log2fc,0.7272653,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
glycohyodeoxycholate [refmet: glycohyodeoxycholic acid],glycohyodeoxycholic acid,Sterol Lipids,-0.15977986,log2fc,0.83047664,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(52:3)>tg(16:0_18:1_18:2)_m+nh3_feature3 [refmet: tg(52:3)_lp_c],tg(52:3)_lp_c,unclassified_no_refmet_match,0.1597793,log2fc,0.3838121,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpe(16:0/0:0)_feature1and2 [refmet: lpe(16:0)_lp_ab],lpe(16:0)_lp_ab,unclassified_no_refmet_match,0.15940282,log2fc,0.29499388,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpe(18:1/0:0)_and_lpe(0:0/18:1)_feature1and2 [refmet: lpe(18:1)_lp_ab],lpe(18:1)_lp_ab,unclassified_no_refmet_match,0.1588703,log2fc,0.2593623,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(o-36:2)_feature2 [refmet: pc(o-36:2)_lp_b],pc(o-36:2)_lp_b,unclassified_no_refmet_match,0.158627,log2fc,0.33011597,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
tg(56:9)_m+nh3_feature1 [refmet: tg(56:9)_lp_a],tg(56:9)_lp_a,unclassified_no_refmet_match,0.15860641,log2fc,0.49780065,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
"5-henicosylbenzene-1,3-diol_feature1 [refmet: 5-heneicosyl-1,3-benzenediol]","5-heneicosyl-1,3-benzenediol",unclassified_no_refmet_match,0.1584965,log2fc,0.19625808,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(44:12)_feature1 [refmet: pc(44:12)],pc(44:12),unclassified_no_refmet_match,-0.15828298,log2fc,0.2976327,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
lpc(22:4)_feature1and2 [refmet: lpc(22:4)_lp_ab],lpc(22:4)_lp_ab,unclassified_no_refmet_match,0.15788975,log2fc,0.2798136,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
campesterol ester(18:2)_m+nh3_feature1 [refmet: campesterol ester(18:2)],campesterol ester(18:2),unclassified_no_refmet_match,-0.15771161,log2fc,0.19788949,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
eicosatetraenoic acid [source metabolite label NA],eicosatetraenoic acid,Fatty Acyls,-0.15663719,log2fc,0.45406413,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pe(o-40:8)>pe(o-18:2/22:6)_feature2 [refmet: pe(o-40:8)_lp_b],pe(o-40:8)_lp_b,unclassified_no_refmet_match,-0.15634285,log2fc,0.3900428,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
cer(d40:1)_m+h2co2_feature1 [refmet: cer(d40:1)_ln_a],cer(d40:1)_ln_a,unclassified_no_refmet_match,-0.15621808,log2fc,0.22555527,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(33:1)_feature1 [refmet: pc(33:1)_lp_a],pc(33:1)_lp_a,unclassified_no_refmet_match,0.1560578,log2fc,0.16796233,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
serine [source metabolite label NA],serine,Organic acids,0.15600917,log2fc,0.0052149,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
fa(18:2-2oh)_feature1 [refmet: dihydroxyoctadecadienoic acid],dihydroxyoctadecadienoic acid,Fatty Acyls,-0.15532245,log2fc,0.5619279,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(32:2)>pc(14:0_18:2)_m+h2co2_feature1 [refmet: pc(14:0_18:2)_ln_a],pc(14:0_18:2)_ln_a,unclassified_no_refmet_match,0.15474553,log2fc,0.34263214,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
pc(o-38:4)>pc(o-18:0/20:4)_m+h2co2_feature6 [refmet: pc(o-18:0/20:4)_ln_f],pc(o-18:0/20:4)_ln_f,unclassified_no_refmet_match,-0.15421467,log2fc,0.14756459,1.0,benjamini_hochberg,within_female_stratum_pass1b06_plasma_8w_timewise_da_as_released,provided,not_selected,MoTrPAC_pass1b06_rat,motrpac_pass1b06_plasma_8w,motrpac_pass1b06_plasma_8w_trained_vs_sedentary_female,not_reported,female
