study_id,analysis_id,analysis_summary,analysis_type,chromatography_type,ms_instrument_type,ion_mode,units,assay_scope,assay_scope_basis,chromatography system,column_name,ms_instrument_name,ms_type,nmr_experiment_type,nmr_instrument_type,nmr_solvent,spectrometer_frequency
ST003847,AN006322,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Triple quadrupole,POSITIVE,pmol/mg protein,unclassified_or_other,no explicit targeted/untargeted label,Agilent 1290,"Agilent ZORBAX Eclipse Plus C18 (50 x 2.1mm,1.8um)",ABI Sciex 7500 QQQ,ESI,,,,
ST003848,AN006323,Reversed phase POSITIVE ION MODE,MS,Reversed phase,QTRAP,POSITIVE,peak area,unclassified_or_other,no explicit targeted/untargeted label,Agilent 1200,"Agilent ZORBAX RRHD SB-C18 (100 x 2.1mm,1.8um)",ABI Sciex 6500 QTrap,ESI,,,,
ST003848,AN006324,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,QTRAP,NEGATIVE,peak area,unclassified_or_other,no explicit targeted/untargeted label,Agilent 1200,"Agilent ZORBAX RRHD SB-C18 (100 x 2.1mm,1.8um)",ABI Sciex 6500 QTrap,ESI,,,,
ST003849,AN006325,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Thermo Accucore C30 (150 x 2.1mm,2.6um)",Thermo Orbitrap ID-X Tribrid,ESI,,,,
ST003849,AN006326,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Thermo Accucore C30 (150 x 2.1mm,2.6um)",Thermo Orbitrap ID-X Tribrid,ESI,,,,
ST003850,AN006327,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Triple quadrupole,POSITIVE,Peak area,unclassified_or_other,no explicit targeted/untargeted label,Agilent 1290,"Thermo Hypersil GOLD aQ (100 x 2.1mm,1.9um)",Agilent 6495 QQQ,ESI,,,,
ST003851,AN006328,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,A.U.,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Waters ACQUITY UPLC CSH C18 (100 x 2.1mm,1.7um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003851,AN006329,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,A.U.,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Waters ACQUITY UPLC CSH C18 (100 x 2.1mm,1.7um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003853,AN006331,Reversed phase POSITIVE ION MODE,MS,Reversed phase,QTOF,POSITIVE,AU,unclassified_or_other,no explicit targeted/untargeted label,Bruker timsTOF,"Hamilton Intensity Solo 2 C18 (100 x 2.1 mm, 1.8um)",Bruker timsTOF,ESI,,,,
ST003854,AN006332,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,Intensity,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Waters ACQUITY UPLC BEH Amide (50 x 2.1 mm, 1.7 μm)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003855,AN006333,GC POSITIVE ION MODE,MS,GC,Single quadrupole,POSITIVE,uM,explicit_untargeted,Metabolomics Workbench untarg_studies index,Agilent 6890,"J&W Scientific DB-5MS (60m x 0.25mm, 0.25mm)",Agilent 5973,EI,,,,
ST003857,AN006338,None (Direct infusion) POSITIVE ION MODE,MS,None (Direct infusion),QTOF,POSITIVE,Peak intensity,unclassified_or_other,no explicit targeted/untargeted label,none,none,Bruker timsTOF fleX,MALDI,,,,
ST003858,AN006339,HILIC POSITIVE ION MODE,MS,HILIC,Triple quadrupole,POSITIVE,Peak intensity,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"Waters XBridge Premier BEH Amide (150 x 2.1mm, 2.5um)",ABI Sciex Triple Quad 6500+,ESI,,,,
ST003858,AN006340,HILIC NEGATIVE ION MODE,MS,HILIC,Triple quadrupole,NEGATIVE,Peak intensity,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"Waters XBridge Premier BEH Amide (150 x 2.1mm, 2.5um)",ABI Sciex Triple Quad 6500+,ESI,,,,
ST003859,AN006341,Reversed phase POSITIVE ION MODE,MS,Reversed phase,QTOF,POSITIVE,Area,unclassified_or_other,no explicit targeted/untargeted label,Bruker TIMS tof MS,Bruker Intensity Solo 1.8 C18-2 (2.1 × 100 mm 1.8 μm 90 Å),Bruker TIMS tof MS,ESI,,,,
ST003861,AN006347,GC POSITIVE ION MODE,MS,GC,Single quadrupole,POSITIVE,intensity,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu GCMS-QP2010 ultra,"Shimadzu SH-I-5Sil MS Capillary (30 m x 0.25 mm, 0.25um)",Shimadzu QP2010 Ultra,EI,,,,
ST003862,AN006348,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Triple TOF,POSITIVE,area integration,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo-Fisher Ultimate 3000 HPLC,"Thermo Accucore C18 (150 x 2.1 mm, 2.6um)",ABI Sciex 6600 TripleTOF,ESI,,,,
ST003863,AN006349,GC POSITIVE ION MODE,MS,GC,Single quadrupole,POSITIVE,Area Integration,unclassified_or_other,no explicit targeted/untargeted label,Agilent Intuvo 9000 GC system,"Agilent DB5-MS (30m x 0.25mm, 2.5um)",Agilent 5977B,EI,,,,
ST003865,AN006352,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,Peak intensity,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Dionex Ultimate 3000,"Waters ACQUITY UPLC CSH C18 (100 x 1 mm, 1.7 μm)",Thermo Fusion Tribrid Orbitrap,ESI,,,,
ST003865,AN006353,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Peak Intensity,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Dionex Ultimate 3000,"Waters ACQUITY UPLC CSH C18 (100 x 1 mm, 1.7 μm)",Thermo Fusion Tribrid Orbitrap,ESI,,,,
ST003866,AN006354,Normal phase NEGATIVE ION MODE,MS,Normal phase,Triple quadrupole,NEGATIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Vanquish UHPLC system,"Agilent ZORBAX Eclipse Plus C18 (100 x 2.1 mm, 3.5 µm)",Agilent 6470A,ESI,,,,
ST003867,AN006355,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,peak areas,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"Waters Atlantis HILIC (150 x 2.1mm,3um,100Å)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003867,AN006356,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,peak area,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"Phenomenex Luna NH2 (150 x 2 mm,5um,100Å)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003868,AN006357,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Abundance (Counts),unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"Phenomenex Luna C18(2) (150 x 1 mm, 3 µm, 100 Å)",Thermo Fusion Orbitrap,ESI,,,,
ST003869,AN006358,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,QTOF,NEGATIVE,Integrated peak area,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity I-Class,"Waters ACQUITY UPLC BEH Phenyl (100 x 2.1mm,1.7um)",Waters Synapt G2 S QTOF,ESI,,,,
ST003870,AN006359,Reversed phase POSITIVE ION MODE,MS,Reversed phase,QTOF,POSITIVE,Peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Bruker Impact II Qtof,"Waters Acquity UPLC BEH C18 (100 x 1.0 mm, 1.7 µm)",Bruker Impact II,ESI,,,,
ST003870,AN006360,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,QTOF,NEGATIVE,Peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Bruker Impact II Qtof,"Waters Acquity UPLC BEH C18 (100 x 1.0 mm, 1.7 µm)",Bruker Impact II,ESI,,,,
ST003871,AN006361,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,Abundance (Counts),unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"SeQuant ZIC- pHILIC (150 x 2.1mm,5um)",Thermo Fusion Orbitrap,ESI,,,,
ST003872,AN006362,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Triple quadrupole,NEGATIVE,Peak height,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity H-Class,"Waters ACQUITY UPLC HSS T3 (100 x 2.1mm,1.8um)",Waters Quattro Premier XE,ESI,,,,
ST003872,AN006363,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Triple quadrupole,POSITIVE,Peak height,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity H-Class,"Waters ACQUITY UPLC HSS T3 (100 x 2.1mm,1.8um)",Waters Quattro Premier XE,ESI,,,,
ST003873,AN006364,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,Abundance (Counts),unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Nexera X2,"SeQuant ZIC- pHILIC (150 x 2.1mm,5um)",Thermo Fusion Orbitrap,ESI,,,,
ST003874,AN006365,Reversed phase POSITIVE ION MODE,MS,Reversed phase,QTOF,POSITIVE,Peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Agilent 6530,"Waters ACQUITY UPLC BEH C18 (100 x 2.1mm,1.7um)",Agilent 6545 QTOF,ESI,,,,
ST003852,AN006366,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Normalized Intensity,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Waters ACQUITY UPLC HSS T3 (100 x 2.1mm,1.8um)",Thermo Q Exactive HF-X Orbitrap,ESI,,,,
ST003875,AN006367,HILIC POSITIVE ION MODE,MS,HILIC,QTOF,POSITIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Dionex Ultimate 3000,"SeQuant ZIC-HILIC (100 x 2.1mm,3.5um)",Bruker Daltonics maXis-II,ESI,,,,
ST003876,AN006368,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Triple quadrupole,NEGATIVE,absolute intensity (pg),unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity H-Class,"Waters ACQUITY UPLC BEH C18 (100 x 2.1 mm, 1.7 µm)",ABI Sciex 6500+ QTrap,ESI,,,,
ST003877,AN006369,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,Peak area,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity,"Waters Acquity BEH C18 (100 x 2mm, 1.7um)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003878,AN006370,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Orbitrap Exploris 240,"Waters ACQUITY UPLC BEH C8 (100 x 2.1mm,1.7um)",Thermo Orbitrap Exploris 240,ESI,,,,
ST003878,AN006371,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Orbitrap Exploris 240,"Waters ACQUITY UPLC BEH C8 (100 x 2.1mm,1.7um)",Thermo Orbitrap Exploris 240,ESI,,,,
ST003879,AN006372,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,QTRAP,NEGATIVE,Peak Area,unclassified_or_other,no explicit targeted/untargeted label,Agilent 1290 Infinity II,"Waters Xselect XP HSS T3 (150 x 2.1mm, 2.5um)",ABI Sciex 6500+,ESI,,,,
ST003880,AN006373,Reversed phase UNSPECIFIED ION MODE,MS,Reversed phase,Orbitrap,UNSPECIFIED,Abundance,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Thermo Hypersil GOLD C18 (100 x 2.1mm, 1.9um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003881,AN006374,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,Peak Intensity,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Dionex Ultimate 3000,"Waters ACQUITY UPLC CSH C18 (100 x 1 mm, 1.7 um)",Thermo Fusion Tribrid Orbitrap,ESI,,,,
ST003881,AN006375,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Peak Intensity,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Dionex Ultimate 3000,"Waters ACQUITY UPLC CSH C18 (100 x 1 mm, 1.7 um)",Thermo Fusion Tribrid Orbitrap,ESI,,,,
ST003882,AN006376,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,Peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Scientific UltiMate™ 3000 UHPLC RSLCnano system,"Waters ACQUITY UPLC BEH C18 (50 x 2.1 mm, 1.7 µm)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003883,AN006377,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003883,AN006378,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003884,AN006379,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003884,AN006380,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003885,AN006381,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,Ion counts,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003886,AN006382,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003886,AN006383,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003887,AN006384,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003887,AN006385,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003888,AN006386,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003888,AN006387,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003889,AN006388,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003889,AN006389,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003890,AN006390,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003890,AN006391,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003891,AN006392,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003891,AN006393,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Waters XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003892,AN006394,GC POSITIVE ION MODE,MS,GC,Single quadrupole,POSITIVE,Mass isotopomer abundances (%),unclassified_or_other,no explicit targeted/untargeted label,Agilent 7890A,"Agilent DB5-MS (30m x 0.25mm, 0.25um)",Agilent 5975C,EI,,,,
ST003893,AN006395,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003893,AN006396,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"XBridge BEH Amide (150 × 2.1mm, 2.5um)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003894,AN006397,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Normalized counts,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity,"Waters ACQUITY UPLC CSH C18 (150 x 2.1mm,1.7um)",Thermo Q Exactive Orbitrap,Other,,,,
ST003895,AN006398,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Normalized counts,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity,"Waters ACQUITY UPLC CSH C18 (150 x 2.1mm,1.7um)",Thermo Q Exactive Orbitrap,Other,,,,
ST003896,AN006399,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Normalized counts,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity,"Waters ACQUITY UPLC CSH C18 (150 x 2.1mm,1.7um)",Thermo Q Exactive Orbitrap,Other,,,,
ST003897,AN006400,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Normalized counts,unclassified_or_other,no explicit targeted/untargeted label,Waters Acquity,"Waters ACQUITY UPLC CSH C18 (150 x 2.1mm,1.7um)",Thermo Q Exactive Orbitrap,Other,,,,
ST003898,AN006401,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Triple quadrupole,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu 20AD,"Phenomenex Synergi Polar-RP (150 x 2mm, 4um, 80Å)",ABI Sciex 5500 QTrap,APCI,,,,
ST003899,AN006402,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Agilent InfinityLab Poroshell 120 EC-C18 (100 x 3 mm, 2.7 μm)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003900,AN006403,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,ion count,unclassified_or_other,no explicit targeted/untargeted label,Thermo Vanquish,"Agilent InfinityLab Poroshell 120 EC-C18 (100 x 3 mm, 2.7 μm)",Thermo Q Exactive Plus Orbitrap,ESI,,,,
ST003902,AN006406,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Triple TOF,POSITIVE,blank-subtracted peak area,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Prominence 20 UFLCXR,"Waters ACQUITY UPLC BEH C18 (100 x 2.1mm,1.7um)",ABI Sciex 5600+ TripleTOF,ESI,,,,
ST003903,AN006407,Reversed phase POSITIVE ION MODE,MS,Reversed phase,QTOF,POSITIVE,Abundance,explicit_untargeted,Metabolomics Workbench untarg_studies index,Agilent 1290 Infinity,"Thermo Hypersil GOLD aQ (100 x 2.1mm,1.9um)",Agilent 6560 Ion Mobility,ESI,,,,
ST003903,AN006408,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,QTOF,NEGATIVE,Abundance,explicit_untargeted,Metabolomics Workbench untarg_studies index,Agilent 1290 Infinity,"Thermo Hypersil GOLD aQ (100 x 2.1mm,1.9um)",Agilent 6560 Ion Mobility,ESI,,,,
ST003904,AN006409,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Triple TOF,NEGATIVE,blank-subtracted peak area,unclassified_or_other,no explicit targeted/untargeted label,Shimadzu Prominence 20 UFLCXR,"Waters ACQUITY UPLC BEH C18 (100 x 2.1 mm, 1.7 μm)",ABI Sciex 5600+ TripleTOF,ESI,,,,
ST003905,AN006410,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,"oxidized PL/non-oxidized PL, %",unclassified_or_other,no explicit targeted/untargeted label,Thermo Dionex Ultimate 3000,"Thermo Accucore C18 (150 x 2.1mm,2.6um)",Thermo Orbitrap Exploris 240,ESI,,,,
ST003906,AN006411,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,blank-subtracted peak area,unclassified_or_other,no explicit targeted/untargeted label,Thermo Dionex Ultimate 3000,"Waters XSelect HSS T3 Column XP (100 x 2.1 mm, 2.5 um)",Thermo Exactive Plus Orbitrap,ESI,,,,
ST003907,AN006412,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Peak Area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish UHPLC,"Waters ACQUITY UPLC HSS T3 (150 x 2.1mm,1.8um)",Thermo Orbitrap Exploris 480,ESI,,,,
ST003907,AN006413,HILIC NEGATIVE ION MODE,MS,HILIC,Orbitrap,NEGATIVE,Peak Area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish UHPLC,"Waters ACQUITY UPLC BEH Amide (150 x 2.1mm,1.7um)",Thermo Orbitrap Exploris 480,ESI,,,,
ST003908,AN006414,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Agilent ZORBAX Eclipse Plus C18 (100 x 2.1mm,3.5um)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003908,AN006415,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Agilent ZORBAX Eclipse Plus C18 (100 x 2.1mm,3.5um)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003909,AN006416,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Agilent ZORBAX Eclipse Plus C18 (100 x 2.1mm,3.5um)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003909,AN006417,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,peak area,explicit_untargeted,Metabolomics Workbench untarg_studies index,Thermo Vanquish,"Agilent ZORBAX Eclipse Plus C18 (100 x 2.1mm,3.5um)",Thermo Q Exactive Orbitrap,ESI,,,,
ST003910,AN006418,HILIC POSITIVE ION MODE,MS,HILIC,Orbitrap,POSITIVE,Abudances,explicit_untargeted,Metabolomics Workbench untarg_studies index,Agilent 1290 Infinity II,"Waters Atlantis HILIC (150 x 2 mm, 3 µm)",Thermo Orbitrap Exploris 240,ESI,,,,
ST003910,AN006419,Reversed phase POSITIVE ION MODE,MS,Reversed phase,Orbitrap,POSITIVE,Abudances,explicit_untargeted,Metabolomics Workbench untarg_studies index,Agilent 1290 Infinity II,"Waters Acquity BEH C8 (100 x 2.1 mm, 1.7 µm)",Thermo Orbitrap Exploris 240,ESI,,,,
ST003910,AN006420,Reversed phase NEGATIVE ION MODE,MS,Reversed phase,Orbitrap,NEGATIVE,Abudances,explicit_untargeted,Metabolomics Workbench untarg_studies index,Shimadzu Nexera X2,"Waters ACQUITY UPLC BEH C18 (150 x 1.7mm,2.1um)",Thermo Orbitrap ID-X Tribrid,ESI,,,,
